receipt_number,word,POS,Nalp,Nnum,Nspec,length,Ndot,Ncomma,Ncolons,tag
4_86,Time,NN,4,0,0,4,0,0,0,TIME
4_86,:,:,0,0,1,1,0,0,1,TIME
4_86,3:51:49,CD,0,5,2,7,0,0,2,TIME
4_86,YOUR,NNP,4,0,0,4,0,0,0,DISCOUNT
4_86,DISCOUNT,NNP,8,0,0,8,0,0,0,DISCOUNT
4_86,58,CD,0,2,0,2,0,0,0,DISCOUNT
4_86,Thank,NNP,5,0,0,5,0,0,0,EXTRA
4_86,You,PRP,3,0,0,3,0,0,0,EXTRA
4_86,come,VBP,4,0,0,4,0,0,0,EXTRA
4_86,Again,RB,5,0,0,5,0,0,0,EXTRA
4_86,No,NNP,2,0,0,2,0,0,0,EXTRA
4_86,cash,NN,4,0,0,4,0,0,0,EXTRA
4_86,refund,NN,6,0,0,6,0,0,0,EXTRA
4_86,for,IN,3,0,0,3,0,0,0,EXTRA
4_86,software,NN,8,0,0,8,0,0,0,EXTRA
4_86,info,NN,4,0,0,4,0,0,0,EXTRA
4_86,759667588,CD,0,9,0,9,0,0,0,EXTRA
4_86,System,NN,6,0,0,6,0,0,0,EXTRA
4_86,by,IN,2,0,0,2,0,0,0,EXTRA
4_86,Sarasa,NNP,6,0,0,6,0,0,0,EXTRA
4_86,tel,NN,3,0,0,3,0,0,0,EXTRA
4_86,:,:,0,0,1,1,0,0,1,EXTRA
4_86,117,CD,0,3,0,3,0,0,0,EXTRA
4_86,455,CD,0,3,0,3,0,0,0,EXTRA
4_86,400,CD,0,3,0,3,0,0,0,EXTRA
4_132,north-4_132-a,JJ,6,4,3,13,0,0,0,SHOP_NAME
4_132,northway,RB,8,0,0,8,0,0,0,SHOP_NAME
4_132,#,#,0,0,1,1,0,0,0,SHOP_NAME
4_132,184,CD,0,3,0,3,0,0,0,SHOP_NAME
4_132,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
4_132,palaly,NN,6,0,0,6,0,0,0,SHOP_ADDRESS
4_132,road,NN,4,0,0,4,0,0,0,SHOP_ADDRESS
4_132,thirunelveli,JJ,12,0,0,12,0,0,0,SHOP_ADDRESS
4_132,Tp:0212226002,NNP,2,10,1,13,0,0,1,SHOP_ADDRESS
4_132,cashier,NN,7,0,0,7,0,0,0,SHOP_ADDRESS
4_132,:,:,0,0,1,1,0,0,1,TELEPHONE_NUMBER
4_132,Sinthuja,NNP,8,0,0,8,0,0,0,CASHIER
4_132,Unit:1,NNP,4,1,1,6,0,0,1,CASHIER
4_132,Salesman,NNP,8,0,0,8,0,0,0,CASHIER
4_132,:,:,0,0,1,1,0,0,1,CASHIER
4_132,0,CD,0,1,0,1,0,0,0,CASHIER
4_132,Invoice,NN,7,0,0,7,0,0,0,INVOICE_NUMBER
4_132,:,:,0,0,1,1,0,0,1,INVOICE_NUMBER
4_132,269,CD,0,3,0,3,0,0,0,INVOICE_NUMBER
4_132,(,(,0,0,1,1,0,0,0,PRODUCT_NUMBER
4_132,1,CD,0,1,0,1,0,0,0,PRODUCT_NUMBER
4_132,),),0,0,1,1,0,0,0,PRODUCT_NUMBER
4_132,Aquafina500ml,NNP,10,3,0,13,0,0,0,PRODUCT_NAME
4_132,(,(,0,0,1,1,0,0,0,PRODUCT_NAME
4_132,4.79E+12,CD,1,5,2,8,1,0,0,PRODUCT_NAME
4_132,),),0,0,1,1,0,0,0,PRODUCT_NAME
4_132,20300018,CD,0,8,0,8,0,0,0,BATCH_CODE
4_132,35,CD,0,2,0,2,0,0,0,EXTRA
4_132,*,RB,0,0,1,1,0,0,0,UNIT_PRICE
4_132,1,CD,0,1,0,1,0,0,0,EXTRA
4_132,),),0,0,1,1,0,0,0,QTY
4_132,35,),0,2,0,2,0,0,0,EXTRA
4_132,sub,JJ,3,0,0,3,0,0,0,AMOUNT
4_132,total,NN,5,0,0,5,0,0,0,TOTAL
4_132,:,:,0,0,1,1,0,0,1,TOTAL
4_132,35,CD,0,2,0,2,0,0,0,TOTAL
4_132,cash,NN,4,0,0,4,0,0,0,CASH
4_132,:,:,0,0,1,1,0,0,1,CASH
4_132,35,CD,0,2,0,2,0,0,0,CASH
4_132,balance,NN,7,0,0,7,0,0,0,BALANCE
4_132,:,:,0,0,1,1,0,0,1,BALANCE
4_132,0,CD,0,1,0,1,0,0,0,BALANCE
4_132,no.of,NN,4,0,1,5,1,0,0,TOTAL_ITEM
4_132,.,.,0,0,1,1,1,0,0,TOTAL_ITEM
4_132,items,NNS,5,0,0,5,0,0,0,TOTAL_ITEM
4_132,:,:,0,0,1,1,0,0,1,TOTAL_ITEM
4_132,1,CD,0,1,0,1,0,0,0,TOTAL_ITEM
4_132,no,DT,2,0,0,2,0,0,0,TOTAL_COUNT
4_132,of,IN,2,0,0,2,0,0,0,TOTAL_COUNT
4_132,Pcs,$,3,0,0,3,0,0,0,TOTAL_COUNT
4_132,1,CD,0,1,0,1,0,0,0,TOTAL_COUNT
4_132,date,NN,4,0,0,4,0,0,0,DATE
4_132,:,:,0,0,1,1,0,0,1,DATE
4_132,21/03/2019,CD,0,8,2,10,0,0,0,DATE
4_132,time,NN,4,0,0,4,0,0,0,TIME
4_132,:,:,0,0,1,1,0,0,1,TIME
4_132,4:52:37,CD,0,5,2,7,0,0,2,TIME
4_132,thank,NN,5,0,0,5,0,0,0,EXTRA
4_132,you,PRP,3,0,0,3,0,0,0,EXTRA
4_132,come,VBP,4,0,0,4,0,0,0,EXTRA
4_132,again,RB,5,0,0,5,0,0,0,EXTRA
4_132,no,DT,2,0,0,2,0,0,0,EXTRA
4_132,cash,NN,4,0,0,4,0,0,0,EXTRA
4_132,refund,NN,6,0,0,6,0,0,0,EXTRA
4_132,for,IN,3,0,0,3,0,0,0,EXTRA
4_132,software,NN,8,0,0,8,0,0,0,EXTRA
4_132,info,NN,4,0,0,4,0,0,0,EXTRA
4_132,759667588,CD,0,9,0,9,0,0,0,EXTRA
4_132,system,NN,6,0,0,6,0,0,0,EXTRA
4_132,by,IN,2,0,0,2,0,0,0,EXTRA
4_132,Sarasa,NNP,6,0,0,6,0,0,0,EXTRA
4_132,tel:0117455400,NN,3,10,1,14,0,0,1,EXTRA
21_1,Mart,NNP,4,0,0,4,0,0,0,SHOP_NAME
21_1,Northway,NNP,8,0,0,8,0,0,0,SHOP_NAME
21_1,#,#,0,0,1,1,0,0,0,SHOP_ADDRESS
21_1,184,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
21_1,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
21_1,Palaly,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
21_1,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
21_1,Thirunelveli,NNP,12,0,0,12,0,0,0,SHOP_ADDRESS
21_1,Tp,NNP,2,0,0,2,0,0,0,TELEPHONE_NUMBER
21_1,CASHIER,NN,7,0,0,7,0,0,0,CASHIER
21_1,:,:,0,0,1,1,0,0,1,CASHIER
21_1,GOWSIKA,NNP,7,0,0,7,0,0,0,CASHIER
21_1,SALESMAN,NNP,8,0,0,8,0,0,0,CASHIER
21_1,:,:,0,0,1,1,0,0,1,CASHIER
21_1,0,CD,0,1,0,1,0,0,0,CASHIER
21_1,UNIT,NN,4,0,0,4,0,0,0,CASHIER
21_1,:,:,0,0,1,1,0,0,1,CASHIER
21_1,1,CD,0,1,0,1,0,0,0,CASHIER
21_1,INVOICE,NN,7,0,0,7,0,0,0,INVOICE_NUMBER
21_1,288,CD,0,3,0,3,0,0,0,INVOICE_NUMBER
21_1,(,(,0,0,1,1,0,0,0,PRODUCT_NUMBER
21_1,1,CD,0,1,0,1,0,0,0,PRODUCT_NUMBER
21_1,),),0,0,1,1,0,0,0,PRODUCT_NUMBER
21_1,OMKARA,NNP,6,0,0,6,0,0,0,PRODUCT_NAME
21_1,MIXTURE,NNP,7,0,0,7,0,0,0,PRODUCT_NAME
21_1,500G,CD,1,3,0,4,0,0,0,PRODUCT_NAME
21_1,10500424,CD,0,8,0,8,0,0,0,BATCH_CODE
21_1,(,(,0,0,1,1,0,0,0,EXTRA
21_1,200,CD,0,3,0,3,0,0,0,UNIT_PRICE
21_1,*,RB,0,0,1,1,0,0,0,EXTRA
21_1,1,CD,0,1,0,1,0,0,0,QTY
21_1,),),0,0,1,1,0,0,0,EXTRA
21_1,200,CD,0,3,0,3,0,0,0,AMOUNT
21_1,Discount,NNP,8,0,0,8,0,0,0,DISCOUNT
21_1,5,CD,0,1,0,1,0,0,0,DISCOUNT
21_1,%,NN,0,0,1,1,0,0,0,DISCOUNT
21_1,-10,NNP,0,2,1,3,0,0,0,DISCOUNT
21_1,(,(,0,0,1,1,0,0,0,PRODUCT_NUMBER
21_1,2,CD,0,1,0,1,0,0,0,PRODUCT_NUMBER
21_1,),),0,0,1,1,0,0,0,PRODUCT_NUMBER
21_1,OMKARA,NNP,6,0,0,6,0,0,0,PRODUCT_NAME
21_1,PAKODA,NNP,6,0,0,6,0,0,0,PRODUCT_NAME
21_1,500G,CD,1,3,0,4,0,0,0,PRODUCT_NAME
21_1,10500427,CD,0,8,0,8,0,0,0,BATCH_CODE
21_1,(,(,0,0,1,1,0,0,0,EXTRA
21_1,200,CD,0,3,0,3,0,0,0,UNIT_PRICE
21_1,*,RB,0,0,1,1,0,0,0,EXTRA
21_1,1,CD,0,1,0,1,0,0,0,QTY
21_1,),),0,0,1,1,0,0,0,EXTRA
21_1,200,CD,0,3,0,3,0,0,0,AMOUNT
21_1,discount,NN,8,0,0,8,0,0,0,DISCOUNT
21_1,5,CD,0,1,0,1,0,0,0,DISCOUNT
21_1,%,NN,0,0,1,1,0,0,0,DISCOUNT
21_1,10,CD,0,2,0,2,0,0,0,DISCOUNT
21_1,(,(,0,0,1,1,0,0,0,PRODUCT_NUMBER
21_1,3,CD,0,1,0,1,0,0,0,PRODUCT_NUMBER
21_1,),),0,0,1,1,0,0,0,PRODUCT_NUMBER
21_1,Aus,NNP,3,0,0,3,0,0,0,PRODUCT_NAME
21_1,orange,$,6,0,0,6,0,0,0,PRODUCT_NAME
21_1,154,CD,0,3,0,3,0,0,0,BATCH_CODE
21_1,(,(,0,0,1,1,0,0,0,EXTRA
21_1,40,CD,0,2,0,2,0,0,0,UNIT_PRICE
21_1,*,RB,0,0,1,1,0,0,0,EXTRA
21_1,3,CD,0,1,0,1,0,0,0,QTY
21_1,),),0,0,1,1,0,0,0,EXTRA
21_1,120,CD,0,3,0,3,0,0,0,AMOUNT
21_1,(,(,0,0,1,1,0,0,0,PRODUCT_NUMBER
21_1,4,CD,0,1,0,1,0,0,0,PRODUCT_NUMBER
21_1,),),0,0,1,1,0,0,0,PRODUCT_NUMBER
21_1,USA,NNP,3,0,0,3,0,0,0,PRODUCT_NAME
21_1,Red,NNP,3,0,0,3,0,0,0,PRODUCT_NAME
21_1,apple,NN,5,0,0,5,0,0,0,PRODUCT_NAME
21_1,30,CD,0,2,0,2,0,0,0,BATCH_CODE
21_1,(,(,0,0,1,1,0,0,0,EXTRA
21_1,58,CD,0,2,0,2,0,0,0,UNIT_PRICE
21_1,*,RB,0,0,1,1,0,0,0,EXTRA
21_1,3,CD,0,1,0,1,0,0,0,QTY
21_1,),),0,0,1,1,0,0,0,EXTRA
21_1,174,CD,0,3,0,3,0,0,0,AMOUNT
21_1,(,(,0,0,1,1,0,0,0,PRODUCT_NUMBER
21_1,5,CD,0,1,0,1,0,0,0,PRODUCT_NUMBER
21_1,),),0,0,1,1,0,0,0,PRODUCT_NUMBER
21_1,Red,NNP,3,0,0,3,0,0,0,PRODUCT_NAME
21_1,grapes,VBZ,6,0,0,6,0,0,0,PRODUCT_NAME
21_1,180,CD,0,3,0,3,0,0,0,BATCH_CODE
21_1,(,(,0,0,1,1,0,0,0,EXTRA
21_1,850,CD,0,3,0,3,0,0,0,UNIT_PRICE
21_1,*,RB,0,0,1,1,0,0,0,EXTRA
21_1,0.343,CD,0,4,1,5,1,0,0,QTY
21_1,),),0,0,1,1,0,0,0,EXTRA
21_1,291.55,CD,0,5,1,6,1,0,0,AMOUNT
21_1,Sub,NNP,3,0,0,3,0,0,0,TOTAL
21_1,Total,NNP,5,0,0,5,0,0,0,TOTAL
21_1,965.55,CD,0,5,1,6,1,0,0,TOTAL
21_1,Cash,NNP,4,0,0,4,0,0,0,CASH
21_1,5000,CD,0,4,0,4,0,0,0,CASH
21_1,Balance,NNP,7,0,0,7,0,0,0,BALANCE
21_1,4034.45,CD,0,6,1,7,1,0,0,BALANCE
21_1,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEM
21_1,of,IN,2,0,0,2,0,0,0,TOTAL_ITEM
21_1,items,NNS,5,0,0,5,0,0,0,TOTAL_ITEM
21_1,:,:,0,0,1,1,0,0,1,TOTAL_ITEM
21_1,5,CD,0,1,0,1,0,0,0,TOTAL_ITEM
21_1,No,DT,2,0,0,2,0,0,0,TOTAL_COUNT
21_1,of,IN,2,0,0,2,0,0,0,TOTAL_COUNT
21_1,Pcs,$,3,0,0,3,0,0,0,TOTAL_COUNT
21_1,9,CD,0,1,0,1,0,0,0,TOTAL_COUNT
21_1,Date,NNP,4,0,0,4,0,0,0,DATE
21_1,:,:,0,0,1,1,0,0,1,DATE
21_1,15/05/2019,CD,0,8,2,10,0,0,0,DATE
21_1,Time,NN,4,0,0,4,0,0,0,TIME
21_1,:,:,0,0,1,1,0,0,1,TIME
21_1,5:31:54,CD,0,5,2,7,0,0,2,TIME
21_1,YOUR,NNP,4,0,0,4,0,0,0,DISCOUNT
21_1,DISCOUNT,NNP,8,0,0,8,0,0,0,DISCOUNT
21_1,20,CD,0,2,0,2,0,0,0,DISCOUNT
21_1,Thank,NNP,5,0,0,5,0,0,0,EXTRA
21_1,You,PRP,3,0,0,3,0,0,0,EXTRA
21_1,Come,NNP,4,0,0,4,0,0,0,EXTRA
21_1,Again,NNP,5,0,0,5,0,0,0,EXTRA
21_1,No,NNP,2,0,0,2,0,0,0,EXTRA
21_1,cash,NN,4,0,0,4,0,0,0,EXTRA
21_1,refund,NN,6,0,0,6,0,0,0,EXTRA
21_1,for,IN,3,0,0,3,0,0,0,EXTRA
21_1,software,NN,8,0,0,8,0,0,0,EXTRA
21_1,info,NN,4,0,0,4,0,0,0,EXTRA
21_1,759667588,CD,0,9,0,9,0,0,0,EXTRA
21_1,System,NN,6,0,0,6,0,0,0,EXTRA
21_1,by,IN,2,0,0,2,0,0,0,EXTRA
21_1,Sarasa,NNP,6,0,0,6,0,0,0,EXTRA
21_1,tel,NN,3,0,0,3,0,0,0,EXTRA
21_1,:,:,0,0,1,1,0,0,1,EXTRA
21_1,117,CD,0,3,0,3,0,0,0,EXTRA
21_1,455,CD,0,3,0,3,0,0,0,EXTRA
21_1,400,CD,0,3,0,3,0,0,0,EXTRA
4_104,400,CD,0,3,0,3,0,0,0,EXTRA
4_104,Family,NNP,6,0,0,6,0,0,0,SHOP_NAME
4_104,Mart,NNP,4,0,0,4,0,0,0,SHOP_NAME
4_104,Northway,NNP,8,0,0,8,0,0,0,SHOP_NAME
4_104,#,#,0,0,1,1,0,0,0,SHOP_ADDRESS
4_104,184,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
4_104,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
4_104,Palaly,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
4_104,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
4_104,Thirunelveli,NNP,12,0,0,12,0,0,0,SHOP_ADDRESS
4_104,Tp:0212226002,NNP,2,10,1,13,0,0,1,TELEPHONE_NUMBER
4_104,CASHIER,NNP,7,0,0,7,0,0,0,CASHIER
4_104,:,:,0,0,1,1,0,0,1,CASHIER
4_104,sinthuja,NN,8,0,0,8,0,0,0,CASHIER
4_104,SALESMAN,NNP,8,0,0,8,0,0,0,CASHIER
4_104,:0,NNP,0,1,1,2,0,0,1,CASHIER
4_104,UNIT,NNP,4,0,0,4,0,0,0,CASHIER
4_104,:1,NNP,0,1,1,2,0,0,1,CASHIER
4_104,INVOICE,NNP,7,0,0,7,0,0,0,INVOICE_NUMBER
4_104,:00000272,NNP,0,8,1,9,0,0,1,INVOICE_NUMBER
4_104,(,(,0,0,1,1,0,0,0,PRODUCT_NUMBER
4_104,1,CD,0,1,0,1,0,0,0,PRODUCT_NUMBER
4_104,),),0,0,1,1,0,0,0,PRODUCT_NUMBER
4_104,anchor,NN,6,0,0,6,0,0,0,PRODUCT_NAME
4_104,newdale-80g,JJ,8,2,1,11,0,0,0,PRODUCT_NAME
4_104,[,NN,0,0,1,1,0,0,0,PRODUCT_NAME
4_104,10230091,CD,0,8,0,8,0,0,0,PRODUCT_NAME
4_104,],NN,0,0,1,1,0,0,0,PRODUCT_NAME
4_104,50500152,CD,0,8,0,8,0,0,0,BATCH_CODE
4_104,(,(,0,0,1,1,0,0,0,EXTRA
4_104,35,CD,0,2,0,2,0,0,0,UNIT_PRICE
4_104,*,RB,0,0,1,1,0,0,0,EXTRA
4_104,4,CD,0,1,0,1,0,0,0,QTY
4_104,),),0,0,1,1,0,0,0,EXTRA
4_104,140,CD,0,3,0,3,0,0,0,AMOUNT
4_104,(,(,0,0,1,1,0,0,0,PRODUCT_NUMBER
4_104,2,CD,0,1,0,1,0,0,0,PRODUCT_NUMBER
4_104,),),0,0,1,1,0,0,0,PRODUCT_NUMBER
4_104,(,(,0,0,1,1,0,0,0,PRODUCT_NAME
4_104,free,JJ,4,0,0,4,0,0,0,PRODUCT_NUMBER
4_104,),),0,0,1,1,0,0,0,PRODUCT_NUMBER
4_104,anchor,VBZ,6,0,0,6,0,0,0,PRODUCT_NUMBER
4_104,newdale-80g,JJ,8,2,1,11,0,0,0,PRODUCT_NAME
4_104,[,JJ,0,0,1,1,0,0,0,PRODUCT_NUMBER
4_104,10230091,CD,0,8,0,8,0,0,0,PRODUCT_NUMBER
4_104,],JJ,0,0,1,1,0,0,0,PRODUCT_NUMBER
4_104,50500152,CD,0,8,0,8,0,0,0,BATCH_CODE
4_104,(,(,0,0,1,1,0,0,0,EXTRA
4_104,0,CD,0,1,0,1,0,0,0,UNIT_PRICE
4_104,*,RB,0,0,1,1,0,0,0,EXTRA
4_104,2,CD,0,1,0,1,0,0,0,QTY
4_104,),),0,0,1,1,0,0,0,EXTRA
4_104,0,CD,0,1,0,1,0,0,0,AMOUNT
4_104,SUB,NNP,3,0,0,3,0,0,0,TOTAL
4_104,TOTAL,NNP,5,0,0,5,0,0,0,TOTAL
4_104,140,CD,0,3,0,3,0,0,0,TOTAL
4_104,CASH,NNP,4,0,0,4,0,0,0,CASH
4_104,140,CD,0,3,0,3,0,0,0,CASH
4_104,BALANCE,NNP,7,0,0,7,0,0,0,BALANCE
4_104,0,CD,0,1,0,1,0,0,0,BALANCE
4_104,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEM
4_104,of,IN,2,0,0,2,0,0,0,TOTAL_ITEM
4_104,Items,NNPS,5,0,0,5,0,0,0,TOTAL_ITEM
4_104,:,:,0,0,1,1,0,0,1,TOTAL_ITEM
4_104,2,CD,0,1,0,1,0,0,0,TOTAL_ITEM
4_104,No,DT,2,0,0,2,0,0,0,TOTAL_COUNT
4_104,of,IN,2,0,0,2,0,0,0,TOTAL_COUNT
4_104,Pcs,$,3,0,0,3,0,0,0,TOTAL_COUNT
4_104,6,CD,0,1,0,1,0,0,0,TOTAL_COUNT
4_104,Date,NNP,4,0,0,4,0,0,0,DATE
4_104,:,:,0,0,1,1,0,0,1,DATE
4_104,21/03/2019,CD,0,8,2,10,0,0,0,DATE
4_104,Time,NN,4,0,0,4,0,0,0,TIME
4_104,:,:,0,0,1,1,0,0,1,TIME
4_104,4:55:10,CD,0,5,2,7,0,0,2,TIME
4_104,YOUR,NNP,4,0,0,4,0,0,0,DISCOUNT
4_104,DISCOUNT,NNP,8,0,0,8,0,0,0,DISCOUNT
4_104,0,CD,0,1,0,1,0,0,0,DISCOUNT
4_104,Thank,NNP,5,0,0,5,0,0,0,EXTRA
4_104,You,PRP,3,0,0,3,0,0,0,EXTRA
4_104,come,VBP,4,0,0,4,0,0,0,EXTRA
4_104,Again,RB,5,0,0,5,0,0,0,EXTRA
4_104,No,NNP,2,0,0,2,0,0,0,EXTRA
4_104,cash,NN,4,0,0,4,0,0,0,EXTRA
4_104,refund,NN,6,0,0,6,0,0,0,EXTRA
4_104,for,IN,3,0,0,3,0,0,0,EXTRA
4_104,software,NN,8,0,0,8,0,0,0,EXTRA
4_104,info,NN,4,0,0,4,0,0,0,EXTRA
4_104,759667588,CD,0,9,0,9,0,0,0,EXTRA
4_104,System,NN,6,0,0,6,0,0,0,EXTRA
4_104,by,IN,2,0,0,2,0,0,0,EXTRA
4_104,Sarasa,NNP,6,0,0,6,0,0,0,EXTRA
4_104,tel,NN,3,0,0,3,0,0,0,EXTRA
4_104,:,:,0,0,1,1,0,0,1,EXTRA
4_104,117,CD,0,3,0,3,0,0,0,EXTRA
4_104,455,CD,0,3,0,3,0,0,0,EXTRA
3_14,﻿Family,RB,6,0,0,7,0,0,0,SHOP_NAME
3_14,Mart,NNP,4,0,0,4,0,0,0,SHOP_NAME
3_14,Northway,NNP,8,0,0,8,0,0,0,SHOP_NAME
3_14,#,#,0,0,1,1,0,0,0,SHOP_ADDRESS
3_14,184,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
3_14,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
3_14,Palaly,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
3_14,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
3_14,Thirunelveli,NNP,12,0,0,12,0,0,0,SHOP_ADDRESS
3_14,Tp:0212226002,NNP,2,10,1,13,0,0,1,TELEPHONE_NUMBER
3_14,CASHIER,NNP,7,0,0,7,0,0,0,CASHIER
3_14,:,:,0,0,1,1,0,0,1,CASHIER
3_14,A,DT,1,0,0,1,0,0,0,CASHIER
3_14,SALESMAN,NNP,8,0,0,8,0,0,0,CASHIER
3_14,:0,NNP,0,1,1,2,0,0,1,CASHIER
3_14,UNIT,NNP,4,0,0,4,0,0,0,CASHIER
3_14,:2,NNP,0,1,1,2,0,0,1,CASHIER
3_14,Invoice,NNP,7,0,0,7,0,0,0,INVOICE_NUMBER
3_14,:00000019,NNP,0,8,1,9,0,0,1,INVOICE_NUMBER
3_14,(,(,0,0,1,1,0,0,0,PRODUCT_NUMBER
3_14,1,CD,0,1,0,1,0,0,0,PRODUCT_NUMBER
3_14,),),0,0,1,1,0,0,0,PRODUCT_NUMBER
3_14,Highland,NNP,8,0,0,8,0,0,0,PRODUCT_NAME
3_14,ailco,NN,5,0,0,5,0,0,0,PRODUCT_NAME
3_14,vanilla,NN,7,0,0,7,0,0,0,PRODUCT_NAME
3_14,200ml,CD,2,3,0,5,0,0,0,PRODUCT_NAME
3_14,(,(,0,0,1,1,0,0,0,PRODUCT_NAME
3_14,4.79E+13,CD,1,5,2,8,1,0,0,PRODUCT_NAME
3_14,),),0,0,1,1,0,0,0,PRODUCT_NAME
3_14,20600312,CD,0,8,0,8,0,0,0,BATCH_CODE
3_14,(,(,0,0,1,1,0,0,0,EXTRA
3_14,40,CD,0,2,0,2,0,0,0,UNIT_PRICE
3_14,*,RB,0,0,1,1,0,0,0,EXTRA
3_14,1,CD,0,1,0,1,0,0,0,QTY
3_14,),),0,0,1,1,0,0,0,EXTRA
3_14,40,CD,0,2,0,2,0,0,0,AMOUNT
3_14,Sub,NNP,3,0,0,3,0,0,0,TOTAL
3_14,Total,NNP,5,0,0,5,0,0,0,TOTAL
3_14,40,CD,0,2,0,2,0,0,0,TOTAL
3_14,Cash,NNP,4,0,0,4,0,0,0,CASH
3_14,100,CD,0,3,0,3,0,0,0,CASH
3_14,Balance,NNP,7,0,0,7,0,0,0,BALANCE
3_14,60,CD,0,2,0,2,0,0,0,BALANCE
3_14,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEM
3_14,of,IN,2,0,0,2,0,0,0,TOTAL_ITEM
3_14,items,NNS,5,0,0,5,0,0,0,TOTAL_ITEM
3_14,:,:,0,0,1,1,0,0,1,TOTAL_ITEM
3_14,1,CD,0,1,0,1,0,0,0,TOTAL_ITEM
3_14,No,DT,2,0,0,2,0,0,0,TOTAL_COUNT
3_14,of,IN,2,0,0,2,0,0,0,TOTAL_COUNT
3_14,Pcs,$,3,0,0,3,0,0,0,TOTAL_COUNT
3_14,1,CD,0,1,0,1,0,0,0,TOTAL_COUNT
3_14,Date,NNP,4,0,0,4,0,0,0,DATE
3_14,:,:,0,0,1,1,0,0,1,DATE
3_14,22/03/2019,CD,0,8,2,10,0,0,0,DATE
3_14,Time,NN,4,0,0,4,0,0,0,TIME
3_14,:,:,0,0,1,1,0,0,1,TIME
3_14,9:59:46,CD,0,5,2,7,0,0,2,TIME
3_14,Thank,NNP,5,0,0,5,0,0,0,EXTRA
3_14,You,PRP,3,0,0,3,0,0,0,EXTRA
3_14,COme,NNP,4,0,0,4,0,0,0,EXTRA
3_14,Again,NNP,5,0,0,5,0,0,0,EXTRA
3_14,No,NNP,2,0,0,2,0,0,0,EXTRA
3_14,cash,NN,4,0,0,4,0,0,0,EXTRA
3_14,refund,NN,6,0,0,6,0,0,0,EXTRA
3_14,for,IN,3,0,0,3,0,0,0,EXTRA
3_14,software,NN,8,0,0,8,0,0,0,EXTRA
3_14,info,NN,4,0,0,4,0,0,0,EXTRA
3_14,759667588,CD,0,9,0,9,0,0,0,EXTRA
3_14,System,NN,6,0,0,6,0,0,0,EXTRA
3_14,by,IN,2,0,0,2,0,0,0,EXTRA
3_14,Sarasa,NNP,6,0,0,6,0,0,0,EXTRA
3_14,tel,NN,3,0,0,3,0,0,0,EXTRA
3_14,:,:,0,0,1,1,0,0,1,EXTRA
3_14,117,CD,0,3,0,3,0,0,0,EXTRA
3_14,455,CD,0,3,0,3,0,0,0,EXTRA
3_14,400,CD,0,3,0,3,0,0,0,EXTRA
4_71,﻿Family,RB,6,0,0,7,0,0,0,SHOP_NAME
4_71,Mart,NNP,4,0,0,4,0,0,0,SHOP_NAME
4_71,Northway,NNP,8,0,0,8,0,0,0,SHOP_NAME
4_71,#,#,0,0,1,1,0,0,0,SHOP_ADDRESS
4_71,184,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
4_71,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
4_71,Palaly,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
4_71,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
4_71,Thirunelveli,NNP,12,0,0,12,0,0,0,SHOP_ADDRESS
4_71,Tp:0212226002,NNP,2,10,1,13,0,0,1,TELEPHONE_NUMBER
4_71,CASHIER,NNP,7,0,0,7,0,0,0,CASHIER
4_71,:,:,0,0,1,1,0,0,1,CASHIER
4_71,A,DT,1,0,0,1,0,0,0,CASHIER
4_71,SALESMAN,NNP,8,0,0,8,0,0,0,CASHIER
4_71,:0,NNP,0,1,1,2,0,0,1,CASHIER
4_71,UNIT,NNP,4,0,0,4,0,0,0,CASHIER
4_71,:2,NNP,0,1,1,2,0,0,1,CASHIER
4_71,INVOICE,NNP,7,0,0,7,0,0,0,INVOICE_NUMBER
4_71,:00000115,NNP,0,8,1,9,0,0,1,INVOICE_NUMBER
4_71,(,(,0,0,1,1,0,0,0,PRODUCT_NUMBER
4_71,1,CD,0,1,0,1,0,0,0,PRODUCT_NUMBER
4_71,),),0,0,1,1,0,0,0,PRODUCT_NUMBER
4_71,Highland,NNP,8,0,0,8,0,0,0,PRODUCT_NAME
4_71,Fresh,NNP,5,0,0,5,0,0,0,PRODUCT_NAME
4_71,choco,NN,5,0,0,5,0,0,0,PRODUCT_NAME
4_71,milk,NN,4,0,0,4,0,0,0,PRODUCT_NAME
