receipt_number,word,POS,Nalp,Nnum,Nspec,length,Ndot,Ncomma,Ncolons,tag
12_28,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
12_28,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
12_28,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
12_28,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
12_28,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
12_28,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
12_28,TEL,NNP,3,0,0,3,0,0,0,TELEPHONE_NUMBER
12_28,:021,VBD,0,3,1,4,0,0,1,TELEPHONE_NUMBER
12_28,222,CD,0,3,0,3,0,0,0,TELEPHONE_NUMBER
12_28,4343,CD,0,4,0,4,0,0,0,TELEPHONE_NUMBER
12_28,"April,02,2019,18:47",NNP,5,10,4,19,0,3,1,TIME
12_28,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
12_28,281709,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
12_28,User,NNP,4,0,0,4,0,0,0,USER
12_28,sivaa,VBD,5,0,0,5,0,0,0,USER
12_28,dialog:card:50/=,JJ,10,2,4,16,0,0,2,PRODUCT_NAME
12_28,RD00003,NNP,2,5,0,7,0,0,0,BATCH_CODE
12_28,:,:,0,0,1,1,0,0,1,EXTRA
12_28,1,CD,0,1,0,1,0,0,0,QTY
12_28,x,$,1,0,0,1,0,0,0,EXTRA
12_28,50,CD,0,2,0,2,0,0,0,UNIT_PRICE
12_28,=,NNP,0,0,1,1,0,0,0,EXTRA
12_28,50,CD,0,2,0,2,0,0,0,AMOUNT
12_28,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEMS
12_28,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
12_28,item,NN,4,0,0,4,0,0,0,TOTAL_ITEMS
12_28,:1,JJ,0,1,1,2,0,0,1,TOTAL_ITEMS
12_28,Total,NN,5,0,0,5,0,0,0,TOTAL
12_28,:,:,0,0,1,1,0,0,1,TOTAL
12_28,RS,JJ,2,0,0,2,0,0,0,TOTAL
12_28,50,CD,0,2,0,2,0,0,0,TOTAL
12_28,PAID,VBN,4,0,0,4,0,0,0,CASH
12_28,By,IN,2,0,0,2,0,0,0,CASH
12_28,CASH,NNP,4,0,0,4,0,0,0,CASH
12_28,:,:,0,0,1,1,0,0,1,CASH
12_28,RS,JJ,2,0,0,2,0,0,0,CASH
12_28,50,CD,0,2,0,2,0,0,0,CASH
12_28,Change,NN,6,0,0,6,0,0,0,BALANCE
12_28,:,:,0,0,1,1,0,0,1,BALANCE
12_28,RS,JJ,2,0,0,2,0,0,0,BALANCE
12_28,0,CD,0,1,0,1,0,0,0,BALANCE
12_28,Thank,NNP,5,0,0,5,0,0,0,EXTRA
12_28,You,PRP,3,0,0,3,0,0,0,EXTRA
12_28,For,IN,3,0,0,3,0,0,0,EXTRA
12_28,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
12_28,Notice,NNP,6,0,0,6,0,0,0,EXTRA
12_28,Any,NNP,3,0,0,3,0,0,0,EXTRA
12_28,Discrepancy,NNP,11,0,0,11,0,0,0,EXTRA
12_28,",",",",0,0,1,1,0,1,0,EXTRA
12_28,return,VBP,6,0,0,6,0,0,0,EXTRA
12_28,the,DT,3,0,0,3,0,0,0,EXTRA
12_28,item,NN,4,0,0,4,0,0,0,EXTRA
12_28,(,(,0,0,1,1,0,0,0,EXTRA
12_28,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
12_28,),),0,0,1,1,0,0,0,EXTRA
12_28,&,CC,0,0,1,1,0,0,0,EXTRA
12_28,bill,NN,4,0,0,4,0,0,0,EXTRA
12_28,within,IN,6,0,0,6,0,0,0,EXTRA
12_28,7day,CD,3,1,0,4,0,0,0,EXTRA
12_28,s,NNS,1,0,0,1,0,0,0,EXTRA
12_28,Designed,VBN,8,0,0,8,0,0,0,EXTRA
12_28,by,IN,2,0,0,2,0,0,0,EXTRA
12_28,NVM,NNP,3,0,0,3,0,0,0,EXTRA
12_28,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
12_28,776843023,CD,0,9,0,9,0,0,0,EXTRA
12_28,",",",",0,0,1,1,0,1,0,EXTRA
12_28,113159693,CD,0,9,0,9,0,0,0,EXTRA
8_27,Mega,JJ,4,0,0,4,0,0,0,SHOP_NAME
8_27,Mall,NNP,4,0,0,4,0,0,0,SHOP_NAME
8_27,Super,NNP,5,0,0,5,0,0,0,SHOP_NAME
8_27,Market,NNP,6,0,0,6,0,0,0,SHOP_NAME
8_27,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
8_27,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
8_27,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
8_27,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
8_27,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
8_27,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
8_27,TEL,NNP,3,0,0,3,0,0,0,TELEPHONE_NUMBER
8_27,:021,VBD,0,3,1,4,0,0,1,TELEPHONE_NUMBER
8_27,222,CD,0,3,0,3,0,0,0,TELEPHONE_NUMBER
8_27,4343,CD,0,4,0,4,0,0,0,TELEPHONE_NUMBER
8_27,"March,24,2019,12:34",NNP,5,10,4,19,0,3,1,TIME
8_27,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
8_27,278955,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
8_27,User,NNP,4,0,0,4,0,0,0,USER
8_27,sivaa,VBD,5,0,0,5,0,0,0,USER
8_27,raji:clip:1222,JJ,8,4,2,14,0,0,2,PRODUCT_NAME
8_27,FC02772,NNP,2,5,0,7,0,0,0,BATCH_CODE
8_27,:,:,0,0,1,1,0,0,1,EXTRA
8_27,1,CD,0,1,0,1,0,0,0,QTY
8_27,X,$,1,0,0,1,0,0,0,EXTRA
8_27,70,CD,0,2,0,2,0,0,0,UNIT_PRICE
8_27,=,NNP,0,0,1,1,0,0,0,EXTRA
8_27,70,CD,0,2,0,2,0,0,0,AMOUNT
8_27,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEMS
8_27,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
8_27,item,NN,4,0,0,4,0,0,0,TOTAL_ITEMS
8_27,:,:,0,0,1,1,0,0,1,TOTAL_ITEMS
8_27,1,CD,0,1,0,1,0,0,0,TOTAL_ITEMS
8_27,Total,NN,5,0,0,5,0,0,0,TOTAL
8_27,:,:,0,0,1,1,0,0,1,TOTAL
8_27,RS,JJ,2,0,0,2,0,0,0,TOTAL
8_27,70,CD,0,2,0,2,0,0,0,TOTAL
8_27,PAID,VBN,4,0,0,4,0,0,0,CASH
8_27,By,IN,2,0,0,2,0,0,0,CASH
8_27,CASH,NNP,4,0,0,4,0,0,0,CASH
8_27,:,:,0,0,1,1,0,0,1,CASH
8_27,RS,JJ,2,0,0,2,0,0,0,CASH
8_27,100,CD,0,3,0,3,0,0,0,CASH
8_27,Change,NN,6,0,0,6,0,0,0,BALANCE
8_27,:,:,0,0,1,1,0,0,1,BALANCE
8_27,RS,JJ,2,0,0,2,0,0,0,BALANCE
8_27,30,CD,0,2,0,2,0,0,0,BALANCE
8_27,Thank,NNP,5,0,0,5,0,0,0,EXTRA
8_27,You,PRP,3,0,0,3,0,0,0,EXTRA
8_27,For,IN,3,0,0,3,0,0,0,EXTRA
8_27,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
8_27,Notice,NNP,6,0,0,6,0,0,0,EXTRA
8_27,Any,NNP,3,0,0,3,0,0,0,EXTRA
8_27,Discrepancy,NNP,11,0,0,11,0,0,0,EXTRA
8_27,",",",",0,0,1,1,0,1,0,EXTRA
8_27,return,VBP,6,0,0,6,0,0,0,EXTRA
8_27,the,DT,3,0,0,3,0,0,0,EXTRA
8_27,item,NN,4,0,0,4,0,0,0,EXTRA
8_27,(,(,0,0,1,1,0,0,0,EXTRA
8_27,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
8_27,),),0,0,1,1,0,0,0,EXTRA
8_27,&,CC,0,0,1,1,0,0,0,EXTRA
8_27,bill,NN,4,0,0,4,0,0,0,EXTRA
8_27,within,IN,6,0,0,6,0,0,0,EXTRA
8_27,7day,CD,3,1,0,4,0,0,0,EXTRA
8_27,s,NNS,1,0,0,1,0,0,0,EXTRA
8_27,Designed,VBN,8,0,0,8,0,0,0,EXTRA
8_27,by,IN,2,0,0,2,0,0,0,EXTRA
8_27,NVM,NNP,3,0,0,3,0,0,0,EXTRA
8_27,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
8_27,776843023,CD,0,9,0,9,0,0,0,EXTRA
8_27,",",",",0,0,1,1,0,1,0,EXTRA
8_27,113159693,CD,0,9,0,9,0,0,0,EXTRA
4_31,Mega,NNP,4,0,0,4,0,0,0,SHOP_NAME
4_31,Mall,NNP,4,0,0,4,0,0,0,SHOP_NAME
4_31,Super,NNP,5,0,0,5,0,0,0,SHOP_NAME
4_31,Market,NNP,6,0,0,6,0,0,0,SHOP_NAME
4_31,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
4_31,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
4_31,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
4_31,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
4_31,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
4_31,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
4_31,TEL,NNP,3,0,0,3,0,0,0,TELEPHONE_NUMBER
4_31,:021,VBD,0,3,1,4,0,0,1,TELEPHONE_NUMBER
4_31,222,CD,0,3,0,3,0,0,0,TELEPHONE_NUMBER
4_31,4343,CD,0,4,0,4,0,0,0,TELEPHONE_NUMBER
4_31,"March,22,2019,17:46",NNP,5,10,4,19,0,3,1,TIME
4_31,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
4_31,278352,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
4_31,User,NNP,4,0,0,4,0,0,0,USER
4_31,sivaa,VBD,5,0,0,5,0,0,0,USER
4_31,horlicks:chocolate:400g,JJ,18,3,2,23,0,0,2,PRODUCT_NAME
4_31,MP00346,NNP,2,5,0,7,0,0,0,BATCH_CODE
4_31,1,CD,0,1,0,1,0,0,0,QTY
4_31,415,CD,0,3,0,3,0,0,0,UNIT_PRICE
4_31,415,CD,0,3,0,3,0,0,0,AMOUNT
4_31,munchee:ringo,JJ,12,0,1,13,0,0,1,PRODUCT_NAME
4_31,buscuit:300g,JJ,8,3,1,12,0,0,1,PRODUCT_NAME
4_31,BS00232,NNP,2,5,0,7,0,0,0,BATCH_CODE
4_31,1,CD,0,1,0,1,0,0,0,QTY
4_31,100,CD,0,3,0,3,0,0,0,UNIT_PRICE
4_31,100,CD,0,3,0,3,0,0,0,AMOUNT
4_31,munchee:super,JJ,12,0,1,13,0,0,1,PRODUCT_NAME
4_31,cream,NN,5,0,0,5,0,0,0,PRODUCT_NAME
4_31,cracker:250g,NN,8,3,1,12,0,0,1,PRODUCT_NAME
4_31,BS00169,NNP,2,5,0,7,0,0,0,BATCH_CODE
4_31,1,CD,0,1,0,1,0,0,0,QTY
4_31,100,CD,0,3,0,3,0,0,0,UNIT_PRICE
4_31,100,CD,0,3,0,3,0,0,0,AMOUNT
4_31,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEMS
4_31,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
4_31,item,NN,4,0,0,4,0,0,0,TOTAL_ITEMS
4_31,:,:,0,0,1,1,0,0,1,TOTAL_ITEMS
4_31,3,CD,0,1,0,1,0,0,0,TOTAL_ITEMS
4_31,Total,NN,5,0,0,5,0,0,0,TOTAL
4_31,:,:,0,0,1,1,0,0,1,TOTAL
4_31,RS,JJ,2,0,0,2,0,0,0,TOTAL
4_31,615,CD,0,3,0,3,0,0,0,TOTAL
4_31,PAID,VBN,4,0,0,4,0,0,0,CASH
4_31,By,IN,2,0,0,2,0,0,0,CASH
4_31,CASH,NNP,4,0,0,4,0,0,0,CASH
4_31,:,:,0,0,1,1,0,0,1,CASH
4_31,RS,JJ,2,0,0,2,0,0,0,CASH
4_31,1000,CD,0,4,0,4,0,0,0,CASH
4_31,Change,NN,6,0,0,6,0,0,0,BALANCE
4_31,:,:,0,0,1,1,0,0,1,BALANCE
4_31,RS,JJ,2,0,0,2,0,0,0,BALANCE
4_31,385,CD,0,3,0,3,0,0,0,BALANCE
4_31,Thank,NNP,5,0,0,5,0,0,0,EXTRA
4_31,You,PRP,3,0,0,3,0,0,0,EXTRA
4_31,For,IN,3,0,0,3,0,0,0,EXTRA
4_31,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
4_31,Notice,NNP,6,0,0,6,0,0,0,EXTRA
4_31,Any,NNP,3,0,0,3,0,0,0,EXTRA
4_31,Discrepancy,NNP,11,0,0,11,0,0,0,EXTRA
4_31,",",",",0,0,1,1,0,1,0,EXTRA
4_31,return,VBP,6,0,0,6,0,0,0,EXTRA
4_31,the,DT,3,0,0,3,0,0,0,EXTRA
4_31,item,NN,4,0,0,4,0,0,0,EXTRA
4_31,(,(,0,0,1,1,0,0,0,EXTRA
4_31,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
4_31,),),0,0,1,1,0,0,0,EXTRA
4_31,&,CC,0,0,1,1,0,0,0,EXTRA
4_31,bill,NN,4,0,0,4,0,0,0,EXTRA
4_31,within,IN,6,0,0,6,0,0,0,EXTRA
4_31,7day,CD,3,1,0,4,0,0,0,EXTRA
4_31,s,NNS,1,0,0,1,0,0,0,EXTRA
4_31,Designed,VBN,8,0,0,8,0,0,0,EXTRA
4_31,by,IN,2,0,0,2,0,0,0,EXTRA
4_31,NVM,NNP,3,0,0,3,0,0,0,EXTRA
4_31,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
4_31,776843023,CD,0,9,0,9,0,0,0,EXTRA
4_31,",",",",0,0,1,1,0,1,0,EXTRA
4_31,113159693,CD,0,9,0,9,0,0,0,EXTRA
7_47,Mega,JJ,4,0,0,4,0,0,0,SHOP_NAME
7_47,Mall,NNP,4,0,0,4,0,0,0,SHOP_NAME
7_47,Super,NNP,5,0,0,5,0,0,0,SHOP_NAME
7_47,Market,NNP,6,0,0,6,0,0,0,SHOP_NAME
7_47,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
7_47,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
7_47,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
7_47,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
7_47,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
7_47,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
7_47,TEL,NNP,3,0,0,3,0,0,0,TELEPHONE_NUMBER
7_47,:021,VBD,0,3,1,4,0,0,1,TELEPHONE_NUMBER
7_47,222,CD,0,3,0,3,0,0,0,TELEPHONE_NUMBER
7_47,4343,CD,0,4,0,4,0,0,0,TELEPHONE_NUMBER
7_47,"March,21,2019,16:41",NNP,5,10,4,19,0,3,1,TIME
7_47,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
7_47,278054,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
7_47,User,NNP,4,0,0,4,0,0,0,USER
7_47,sivaa,VBD,5,0,0,5,0,0,0,USER
7_47,anchor:newdale:set,JJ,16,0,2,18,0,0,2,PRODUCT_NAME
7_47,yoghurt,NN,7,0,0,7,0,0,0,PRODUCT_NAME
7_47,100g,CD,1,3,0,4,0,0,0,PRODUCT_NAME
7_47,VV00275,NNP,2,5,0,7,0,0,0,BATCH_CODE
7_47,2,CD,0,1,0,1,0,0,0,QTY
7_47,30,CD,0,2,0,2,0,0,0,UNIT_PRICE
7_47,60,CD,0,2,0,2,0,0,0,AMOUNT
7_47,kist:wood,NN,8,0,1,9,0,0,1,PRODUCT_NAME
7_47,apple,NN,5,0,0,5,0,0,0,PRODUCT_NAME
7_47,necter:200ml,JJ,8,3,1,12,0,0,1,PRODUCT_NAME
7_47,VV00225,NNP,2,5,0,7,0,0,0,BATCH_CODE
7_47,1,CD,0,1,0,1,0,0,0,QTY
7_47,60,CD,0,2,0,2,0,0,0,UNIT_PRICE
7_47,60,CD,0,2,0,2,0,0,0,AMOUNT
7_47,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEMS
7_47,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
7_47,item,NN,4,0,0,4,0,0,0,TOTAL_ITEMS
7_47,:,:,0,0,1,1,0,0,1,TOTAL_ITEMS
7_47,1,CD,0,1,0,1,0,0,0,TOTAL_ITEMS
7_47,Total,NN,5,0,0,5,0,0,0,TOTAL
7_47,:,:,0,0,1,1,0,0,1,TOTAL
7_47,RS,JJ,2,0,0,2,0,0,0,TOTAL
7_47,120,CD,0,3,0,3,0,0,0,TOTAL
7_47,PAID,VBN,4,0,0,4,0,0,0,CASH
7_47,By,IN,2,0,0,2,0,0,0,CASH
7_47,CASH,NNP,4,0,0,4,0,0,0,CASH
7_47,:,:,0,0,1,1,0,0,1,CASH
7_47,RS,JJ,2,0,0,2,0,0,0,CASH
7_47,500,CD,0,3,0,3,0,0,0,CASH
7_47,Change,NN,6,0,0,6,0,0,0,BALANCE
7_47,:,:,0,0,1,1,0,0,1,BALANCE
7_47,RS,JJ,2,0,0,2,0,0,0,BALANCE
7_47,380,CD,0,3,0,3,0,0,0,BALANCE
7_47,Thank,NNP,5,0,0,5,0,0,0,EXTRA
7_47,You,PRP,3,0,0,3,0,0,0,EXTRA
7_47,For,IN,3,0,0,3,0,0,0,EXTRA
7_47,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
7_47,Notice,NNP,6,0,0,6,0,0,0,EXTRA
7_47,Any,NNP,3,0,0,3,0,0,0,EXTRA
7_47,Discrepancy,NNP,11,0,0,11,0,0,0,EXTRA
7_47,",",",",0,0,1,1,0,1,0,EXTRA
7_47,return,VBP,6,0,0,6,0,0,0,EXTRA
7_47,the,DT,3,0,0,3,0,0,0,EXTRA
7_47,item,NN,4,0,0,4,0,0,0,EXTRA
7_47,(,(,0,0,1,1,0,0,0,EXTRA
7_47,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
7_47,),),0,0,1,1,0,0,0,EXTRA
7_47,&,CC,0,0,1,1,0,0,0,EXTRA
7_47,bill,NN,4,0,0,4,0,0,0,EXTRA
7_47,within,IN,6,0,0,6,0,0,0,EXTRA
7_47,7day,CD,3,1,0,4,0,0,0,EXTRA
7_47,s,NNS,1,0,0,1,0,0,0,EXTRA
7_47,Designed,VBN,8,0,0,8,0,0,0,EXTRA
7_47,by,IN,2,0,0,2,0,0,0,EXTRA
7_47,NVM,NNP,3,0,0,3,0,0,0,EXTRA
7_47,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
7_47,776843023,CD,0,9,0,9,0,0,0,EXTRA
7_47,",",",",0,0,1,1,0,1,0,EXTRA
7_47,113159693,CD,0,9,0,9,0,0,0,EXTRA
22_9,Mega,JJ,4,0,0,4,0,0,0,SHOP_NAME
22_9,Mall,NNP,4,0,0,4,0,0,0,SHOP_NAME
22_9,Super,NNP,5,0,0,5,0,0,0,SHOP_NAME
22_9,Market,NNP,6,0,0,6,0,0,0,SHOP_NAME
22_9,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
22_9,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
22_9,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
22_9,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
22_9,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
22_9,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
22_9,TEL,NNP,3,0,0,3,0,0,0,TELEPHONE_NUMBER
22_9,:021,VBD,0,3,1,4,0,0,1,TELEPHONE_NUMBER
22_9,222,CD,0,3,0,3,0,0,0,TELEPHONE_NUMBER
22_9,4343,CD,0,4,0,4,0,0,0,TELEPHONE_NUMBER
22_9,"April,07",NNP,5,2,1,8,0,1,0,TIME
22_9,",",",",0,0,1,1,0,1,0,TIME
22_9,"2019,12:24",CD,0,8,2,10,0,1,1,TIME
22_9,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
22_9,282994,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
22_9,User,NNP,4,0,0,4,0,0,0,USER
22_9,sivaa,VBD,5,0,0,5,0,0,0,USER
22_9,aquafina:bottled,JJ,15,0,1,16,0,0,1,PRODUCT_NAME
22_9,drinking,NN,8,0,0,8,0,0,0,PRODUCT_NAME
22_9,wate:1000ml,JJ,6,4,1,11,0,0,1,PRODUCT_NAME
22_9,RD00104,NNP,2,5,0,7,0,0,0,BATCH_CODE
22_9,:,:,0,0,1,1,0,0,1,EXTRA
22_9,1X,CD,1,1,0,2,0,0,0,QTY
22_9,50,CD,0,2,0,2,0,0,0,UNIT_PRICE
22_9,=,NNS,0,0,1,1,0,0,0,EXTRA
22_9,50,CD,0,2,0,2,0,0,0,AMOUNT
22_9,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEMS
22_9,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
22_9,item,NN,4,0,0,4,0,0,0,TOTAL_ITEMS
22_9,:,:,0,0,1,1,0,0,1,TOTAL_ITEMS
22_9,1,CD,0,1,0,1,0,0,0,TOTAL_ITEMS
22_9,Total,NN,5,0,0,5,0,0,0,TOTAL
22_9,:,:,0,0,1,1,0,0,1,TOTAL
22_9,RS,JJ,2,0,0,2,0,0,0,TOTAL
22_9,50,CD,0,2,0,2,0,0,0,TOTAL
22_9,PAID,VBN,4,0,0,4,0,0,0,CASH
22_9,By,IN,2,0,0,2,0,0,0,CASH
22_9,CASH,NNP,4,0,0,4,0,0,0,CASH
22_9,:,:,0,0,1,1,0,0,1,CASH
22_9,RS,JJ,2,0,0,2,0,0,0,CASH
22_9,100,CD,0,3,0,3,0,0,0,CASH
22_9,Change,NN,6,0,0,6,0,0,0,BALANCE
22_9,:,:,0,0,1,1,0,0,1,BALANCE
22_9,RS,JJ,2,0,0,2,0,0,0,BALANCE
22_9,50,CD,0,2,0,2,0,0,0,BALANCE
22_9,Thank,NNP,5,0,0,5,0,0,0,EXTRA
22_9,You,PRP,3,0,0,3,0,0,0,EXTRA
22_9,For,IN,3,0,0,3,0,0,0,EXTRA
22_9,Shopping,VBG,8,0,0,8,0,0,0,EXTRA
22_9,Notice,NNP,6,0,0,6,0,0,0,EXTRA
22_9,Any,NNP,3,0,0,3,0,0,0,EXTRA
22_9,Discrepancy,NNP,11,0,0,11,0,0,0,EXTRA
22_9,",",",",0,0,1,1,0,1,0,EXTRA
22_9,return,VBP,6,0,0,6,0,0,0,EXTRA
22_9,the,DT,3,0,0,3,0,0,0,EXTRA
22_9,item,NN,4,0,0,4,0,0,0,EXTRA
22_9,(,(,0,0,1,1,0,0,0,EXTRA
22_9,exchangeable*,NN,12,0,1,13,0,0,0,EXTRA
22_9,),),0,0,1,1,0,0,0,EXTRA
22_9,&,CC,0,0,1,1,0,0,0,EXTRA
22_9,bill,NN,4,0,0,4,0,0,0,EXTRA
22_9,within,IN,6,0,0,6,0,0,0,EXTRA
22_9,7day,CD,3,1,0,4,0,0,0,EXTRA
22_9,s,NNS,1,0,0,1,0,0,0,EXTRA
22_9,Designed,VBN,8,0,0,8,0,0,0,EXTRA
22_9,by,IN,2,0,0,2,0,0,0,EXTRA
22_9,NVM,NNP,3,0,0,3,0,0,0,EXTRA
22_9,SOLUTIONS,NNP,9,0,0,9,0,0,0,EXTRA
22_9,776843023,CD,0,9,0,9,0,0,0,EXTRA
22_9,",",",",0,0,1,1,0,1,0,EXTRA
22_9,113159693,CD,0,9,0,9,0,0,0,EXTRA
3_59,Mega,JJ,4,0,0,4,0,0,0,SHOP_NAME
3_59,Mall,NNP,4,0,0,4,0,0,0,SHOP_NAME
3_59,Super,NNP,5,0,0,5,0,0,0,SHOP_NAME
3_59,Market,NNP,6,0,0,6,0,0,0,SHOP_NAME
3_59,114,CD,0,3,0,3,0,0,0,SHOP_ADDRESS
3_59,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
3_59,Navalar,NNP,7,0,0,7,0,0,0,SHOP_ADDRESS
3_59,Road,NNP,4,0,0,4,0,0,0,SHOP_ADDRESS
3_59,",",",",0,0,1,1,0,1,0,SHOP_ADDRESS
3_59,Jaffna,NNP,6,0,0,6,0,0,0,SHOP_ADDRESS
3_59,Tel,NNP,3,0,0,3,0,0,0,TELEPHONE_NUMBER
3_59,:,:,0,0,1,1,0,0,1,TELEPHONE_NUMBER
3_59,212224343,CD,0,9,0,9,0,0,0,TELEPHONE_NUMBER
3_59,March,NNP,5,0,0,5,0,0,0,TIME
3_59,",",",",0,0,1,1,0,1,0,TIME
3_59,20,CD,0,2,0,2,0,0,0,TIME
3_59,",",",",0,0,1,1,0,1,0,TIME
3_59,2019,CD,0,4,0,4,0,0,0,TIME
3_59,",",",",0,0,1,1,0,1,0,TIME
3_59,20:37,CD,0,4,1,5,0,0,1,TIME
3_59,Ref,NNP,3,0,0,3,0,0,0,INVOICE_NUMBER
3_59,277883,CD,0,6,0,6,0,0,0,INVOICE_NUMBER
3_59,User,NNP,4,0,0,4,0,0,0,USER
3_59,sivaa,JJ,5,0,0,5,0,0,0,USER
3_59,Anchor:milk,NNP,10,0,1,11,0,0,1,PRODUCT_NAME
3_59,powder:400g,NN,7,3,1,11,0,0,1,PRODUCT_NAME
3_59,MP00102,NNP,2,5,0,7,0,0,0,BATCH_CODE
3_59,:,:,0,0,1,1,0,0,1,EXTRA
3_59,1,CD,0,1,0,1,0,0,0,QTY
3_59,340,CD,0,3,0,3,0,0,0,UNIT_PRICE
3_59,=,NNP,0,0,1,1,0,0,0,EXTRA
3_59,340,CD,0,3,0,3,0,0,0,AMOUNT
3_59,No,NNP,2,0,0,2,0,0,0,TOTAL_ITEMS
3_59,of,IN,2,0,0,2,0,0,0,TOTAL_ITEMS
3_59,item,NN,4,0,0,4,0,0,0,TOTAL_ITEMS
3_59,:,:,0,0,1,1,0,0,1,TOTAL_ITEMS
3_59,1,CD,0,1,0,1,0,0,0,TOTAL_ITEMS
3_59,Total,NN,5,0,0,5,0,0,0,TOTAL
3_59,:,:,0,0,1,1,0,0,1,TOTAL
3_59,Rs,JJ,2,0,0,2,0,0,0,TOTAL
3_59,340,CD,0,3,0,3,0,0,0,TOTAL
3_59,Paid,VBN,4,0,0,4,0,0,0,CASH
3_59,by,IN,2,0,0,2,0,0,0,CASH
3_59,cash,NN,4,0,0,4,0,0,0,CASH
3_59,:,:,0,0,1,1,0,0,1,CASH
3_59,Rs,JJ,2,0,0,2,0,0,0,CASH
3_59,500,CD,0,3,0,3,0,0,0,CASH
3_59,Change,NN,6,0,0,6,0,0,0,BALANCE
3_59,:,:,0,0,1,1,0,0,1,BALANCE
3_59,Rs,NNP,2,0,0,2,0,0,0,BALANCE
3_59,160,CD,0,3,0,3,0,0,0,BALANCE
3_59,Bill,NNP,4,0,0,4,0,0,0,DISCOUNT
3_59,saving,VBG,6,0,0,6,0,0,0,DISCOUNT
3_59,:,:,0,0,1,1,0,0,1,DISCOUNT
3_59,5,CD,0,1,0,1,0,0,0,DISCOUNT
3_59,Thank,NNP,5,0,0,5,0,0,0,EXTRA
3_59,you,PRP,3,0,0,3,0,0,0,EXTRA
3_59,for,IN,3,0,0,3,0,0,0,EXTRA
