receipt_number,word,POS,tag
4_46,50900463,CD,BATCH_CODE
4_46,(,(,EXTRA
,19,CD,UNIT_PRICE
,*,RB,EXTRA
4_46,10,CD,QTY
4_46,),),EXTRA
4_46,190,CD,AMOUNT
4_46,SUB,NNP,TOTAL
4_46,TOTAL,NNP,TOTAL
4_46,-132,NNP,TOTAL
4_46,CASH,NNP,CASH
4_46,REFUND,NNP,CASH
4_46,132,CD,BALANCE
4_46,BALANCE,NNP,BALANCE
4_46,0,CD,TOTAL_ITEM
4_46,No,NNP,TOTAL_ITEM
4_46,of,IN,TOTAL_ITEM
4_46,Items,NNPS,TOTAL_ITEM
4_46,:,:,TOTAL_ITEM
4_46,3,CD,TOTAL_COUNT
4_46,No,DT,TOTAL_COUNT
4_46,of,IN,TOTAL_COUNT
4_46,Pcs,$,TOTAL_COUNT
4_46,12,CD,DATE
4_46,Date,NNP,DATE
4_46,:,:,DATE
4_46,20/03/2019,CD,TIME
4_46,Time,NN,TIME
4_46,:,:,TIME
4_46,10:10:06,CD,TIME
4_46,YOUR,NNP,DISCOUNT
4_46,DISCOUNT,NNP,DISCOUNT
4_46,18,CD,DISCOUNT
4_46,Thank,NNP,EXTRA
4_46,You,PRP,EXTRA
4_46,COme,NNP,EXTRA
4_46,Again,NNP,EXTRA
4_46,No,NNP,EXTRA
4_46,cash,NN,EXTRA
4_46,refund,NN,EXTRA
4_46,for,IN,EXTRA
4_46,software,NN,EXTRA
4_46,info,NN,EXTRA
4_46,759667588,CD,EXTRA
4_46,System,NN,EXTRA
4_46,by,IN,EXTRA
4_46,Sarasa,NNP,EXTRA
4_46,tel,NN,EXTRA
4_46,:,:,EXTRA
4_46,117,CD,EXTRA
4_46,455,CD,EXTRA
4_46,400,CD,EXTRA
4_47,﻿Family,RB,SHOP_NAME
4_47,Mart,NNP,SHOP_NAME
4_47,Northway,NNP,SHOP_NAME
4_47,#,#,SHOP_ADDRESS
4_47,184,CD,SHOP_ADDRESS
4_47,",",",",SHOP_ADDRESS
4_47,Palaly,NNP,SHOP_ADDRESS
4_47,Road,NNP,SHOP_ADDRESS
4_47,Thirunelveli,NNP,SHOP_ADDRESS
4_47,Tp:0212226002,NNP,TELEPHONE_NUMBER
4_47,CASHIER,NNP,CASHIER
4_47,:,:,CASHIER
4_47,BOSS,NNP,CASHIER
4_47,SALESMAN,NNP,CASHIER
4_47,:0,NNP,CASHIER
4_47,UNIT,NNP,CASHIER
4_47,:1,NNP,CASHIER
4_47,INVOICE,NNP,INVOICE_NUMBER
4_47,:00000415,NNP,INVOICE_NUMBER
4_47,(,(,PRODUCT_NUMBER
4_47,1,CD,PRODUCT_NUMBER
4_47,),),PRODUCT_NUMBER
4_47,keerai,NN,PRODUCT_NAME
4_47,150,CD,PRODUCT_NAME
4_47,(,(,EXTRA
4_47,40,CD,UNIT_PRICE
4_47,*,RB,EXTRA
4_47,1,CD,QTY
4_47,),),EXTRA
4_47,40,CD,AMOUNT
4_47,(,(,PRODUCT_NUMBER
4_47,2,CD,PRODUCT_NUMBER
4_47,),),PRODUCT_NUMBER
4_47,Amma,NNP,PRODUCT_NAME
4_47,Varalam,NNP,PRODUCT_NAME
4_47,100g,CD,PRODUCT_NUMBER
4_47,900396,CD,BATCH_CODE
4_47,(,(,EXTRA
4_47,140,CD,UNIT_PRICE
4_47,*,RB,EXTRA
4_47,2,CD,QTY
4_47,),),EXTRA
4_47,280,CD,AMOUNT
4_47,(,(,PRODUCT_NUMBER
4_47,3,CD,PRODUCT_NUMBER
4_47,),),PRODUCT_NUMBER
4_47,Move,VBP,PRODUCT_NAME
4_47,30g,CD,PRODUCT_NAME
4_47,[,JJ,PRODUCT_NAME
4_47,8.90E+12,CD,PRODUCT_NAME
4_47,],JJ,PRODUCT_NAME
4_47,100062,CD,PRODUCT_NAME
4_47,(,(,EXTRA
4_47,340,CD,UNIT_PRICE
4_47,*,RB,EXTRA
4_47,1,CD,QTY
4_47,),),EXTRA
4_47,340,CD,AMOUNT
4_47,(,(,PRODUCT_NUMBER
4_47,4,CD,PRODUCT_NUMBER
4_47,),),PRODUCT_NUMBER
4_47,Tomato,NN,PRODUCT_NAME
4_47,28,CD,PRODUCT_NAME
4_47,(,(,EXTRA
4_47,70,CD,UNIT_PRICE
4_47,*,RB,EXTRA
4_47,0.349,CD,QTY
4_47,),),EXTRA
4_47,24.43,CD,AMOUNT
4_47,SUB,NNP,TOTAL
4_47,TOTAL,NNP,TOTAL
4_47,684,CD,TOTAL
4_47,CASH,NNP,CASH
4_47,1000,CD,CASH
4_47,BALANCE,NNP,BALANCE
4_47,315.57,CD,BALANCE
4_47,No,NNP,TOTAL_ITEM
4_47,of,IN,TOTAL_ITEM
4_47,Items,NNPS,TOTAL_ITEM
4_47,:,:,TOTAL_ITEM
4_47,4,CD,TOTAL_ITEM
4_47,No,DT,TOTAL_COUNT
4_47,of,IN,TOTAL_COUNT
4_47,Pcs,$,TOTAL_COUNT
4_47,5,CD,TOTAL_COUNT
4_47,Date,NNP,DATE
4_47,:,:,DATE
4_47,16/03/2019,CD,DATE
4_47,Time,NN,TIME
4_47,:,:,TIME
4_47,9:19:52,CD,TIME
4_47,Thank,NNP,EXTRA
4_47,You,PRP,EXTRA
4_47,COme,NNP,EXTRA
4_47,Again,NNP,EXTRA
4_47,No,NNP,EXTRA
4_47,cash,NN,EXTRA
4_47,refund,NN,EXTRA
4_47,for,IN,EXTRA
4_47,software,NN,EXTRA
4_47,info,NN,EXTRA
4_47,759667588,CD,EXTRA
4_47,System,NN,EXTRA
4_47,by,IN,EXTRA
4_47,Sarasa,NNP,EXTRA
4_47,tel,NN,EXTRA
4_47,:,:,EXTRA
4_47,117,CD,EXTRA
4_47,455,CD,EXTRA
4_47,400,CD,EXTRA
4_68,﻿Family,RB,SHOP_NAME
4_68,Mart,NNP,SHOP_NAME
4_68,Northway,NNP,SHOP_NAME
4_68,#,#,SHOP_ADDRESS
4_68,184,CD,SHOP_ADDRESS
4_68,",",",",SHOP_ADDRESS
4_68,Palaly,NNP,SHOP_ADDRESS
4_68,Road,NNP,SHOP_ADDRESS
4_68,Thirunelveli,NNP,SHOP_ADDRESS
4_68,Tp:0212226002,NNP,TELEPHONE_NUMBER
4_68,CASHIER,NNP,CASHIER
4_68,:,:,CASHIER
4_68,SINTHUJA,NNP,CASHIER
4_68,SALESMAN,NNP,CASHIER
4_68,:0,NNP,CASHIER
4_68,UNIT,NNP,CASHIER
4_68,:1,NNP,CASHIER
4_68,INVOICE,NNP,INVOICE_NUMBER
4_68,:00000035,NNP,INVOICE_NUMBER
4_68,(,(,PRODUCT_NUMBER
4_68,1,CD,PRODUCT_NUMBER
4_68,),),PRODUCT_NUMBER
4_68,Aquafinal,NNP,PRODUCT_NAME
4_68,[,$,PRODUCT_NAME
4_68,4.79E+12,CD,PRODUCT_NAME
4_68,],NNP,PRODUCT_NAME
4_68,20300017,CD,BATCH_CODE
4_68,(,(,EXTRA
4_68,50,CD,UNIT_PRICE
4_68,*,JJ,EXTRA
4_68,1,CD,QTY
4_68,),),EXTRA
4_68,50,CD,AMOUNT
4_68,SUB,NNP,TOTAL
4_68,TOTAL,NNP,TOTAL
4_68,50,CD,TOTAL
4_68,CASH,NNP,CASH
4_68,0,CD,CASH
4_68,BALANCE,NNP,BALANCE
4_68,0,CD,BALANCE
4_68,No,NNP,TOTAL_ITEM
4_68,of,IN,TOTAL_ITEM
4_68,Items,NNP,TOTAL_ITEM
4_68,:1,NNP,TOTAL_ITEM
4_68,No,NNP,TOTAL_COUNT
4_68,of,IN,TOTAL_COUNT
4_68,Pcs,NNP,TOTAL_COUNT
4_68,1,CD,TOTAL_COUNT
4_68,Date,NNP,DATE
4_68,:,:,DATE
4_68,13/03/2019,CD,DATE
4_68,Time,NN,TIME
4_68,:,:,TIME
4_68,11:34:50,CD,TIME
4_68,Thank,NNP,EXTRA
4_68,You,PRP,EXTRA
4_68,COme,NNP,EXTRA
4_68,Again,NNP,EXTRA
4_68,No,NNP,EXTRA
4_68,cash,NN,EXTRA
4_68,refund,NN,EXTRA
4_68,for,IN,EXTRA
4_68,software,NN,EXTRA
4_68,info,NN,EXTRA
4_68,759667588,CD,EXTRA
4_68,System,NN,EXTRA
4_68,by,IN,EXTRA
4_68,Sarasa,NNP,EXTRA
4_68,tel,NN,EXTRA
4_68,:,:,EXTRA
4_68,117,CD,EXTRA
4_68,455,CD,EXTRA
4_68,400,CD,EXTRA
4_44,﻿Family,RB,SHOP_NAME
4_44,Mart,NNP,SHOP_NAME
4_44,Northway,NNP,SHOP_NAME
4_44,#,#,SHOP_ADDRESS
4_44,184,CD,SHOP_ADDRESS
4_44,",",",",SHOP_ADDRESS
4_44,Palaly,NNP,SHOP_ADDRESS
4_44,Road,NNP,SHOP_ADDRESS
4_44,Thirunelveli,NNP,SHOP_ADDRESS
4_44,Tp:0212226002,NNP,TELEPHONE_NUMBER
4_44,CASHIER,NNP,CASHIER
4_44,:,:,CASHIER
4_44,GOWSIKA,NNP,CASHIER
4_44,SALESMAN,NNP,CASHIER
4_44,:0,NNP,CASHIER
4_44,UNIT,NNP,CASHIER
4_44,:1,NNP,CASHIER
4_44,INVOICE,NNP,INVOICE_NUMBER
4_44,:00000246,NNP,INVOICE_NUMBER
4_44,(,(,PRODUCT_NUMBER
4_44,1,CD,PRODUCT_NUMBER
4_44,),),PRODUCT_NUMBER
4_44,Bloom,NNP,PRODUCT_NAME
4_44,jubjubs,$,PRODUCT_NAME
4_44,10700069,CD,BATCH_CODE
4_44,(,(,EXTRA
4_44,5,CD,UNIT_PRICE
4_44,*,RB,EXTRA
4_44,1,CD,QTY
4_44,),),EXTRA
4_44,5,CD,AMOUNT
4_44,SUB,NNP,TOTAL
4_44,TOTAL,NNP,TOTAL
4_44,5,CD,TOTAL
4_44,CASH,NNP,CASH
4_44,5,CD,CASH
4_44,BALANCE,NNP,BALANCE
4_44,0,CD,BALANCE
4_44,No,NNP,TOTAL_ITEM
4_44,of,IN,TOTAL_ITEM
4_44,Items,NNPS,TOTAL_ITEM
4_44,:,:,TOTAL_ITEM
4_44,1,CD,TOTAL_ITEM
4_44,No,DT,TOTAL_COUNT
4_44,of,IN,TOTAL_COUNT
4_44,Pcs,$,TOTAL_COUNT
4_44,1,CD,TOTAL_COUNT
4_44,Date,NNP,DATE
4_44,:,:,DATE
4_44,20/03/2019,CD,DATE
4_44,Time,NN,TIME
4_44,:,:,TIME
4_44,5:02:59,CD,TIME
4_44,Thank,NNP,EXTRA
4_44,You,PRP,EXTRA
4_44,COme,NNP,EXTRA
4_44,Again,NNP,EXTRA
4_44,No,NNP,EXTRA
4_44,cash,NN,EXTRA
4_44,refund,NN,EXTRA
4_44,for,IN,EXTRA
4_44,software,NN,EXTRA
4_44,info,NN,EXTRA
4_44,759667588,CD,EXTRA
4_44,System,NN,EXTRA
4_44,by,IN,EXTRA
4_44,Sarasa,NNP,EXTRA
4_44,tel,NN,EXTRA
4_44,:,:,EXTRA
4_44,117,CD,EXTRA
4_44,455,CD,EXTRA
4_44,400,CD,EXTRA
4_49,﻿Family,RB,SHOP_NAME
4_49,Mart,NNP,SHOP_NAME
4_49,Northway,NNP,SHOP_NAME
4_49,#,#,SHOP_ADDRESS
4_49,184,CD,SHOP_ADDRESS
4_49,",",",",SHOP_ADDRESS
4_49,Palaly,NNP,SHOP_ADDRESS
4_49,Road,NNP,SHOP_ADDRESS
4_49,Thirunelveli,NNP,SHOP_ADDRESS
4_49,Tp:0212226002,NNP,TELEPHONE_NUMBER
4_49,CASHIER,NNP,CASHIER
4_49,:,:,CASHIER
4_49,GOWSIKA,NNP,CASHIER
4_49,SALESMAN,NNP,CASHIER
4_49,:0,NNP,CASHIER
4_49,UNIT,NNP,CASHIER
4_49,:1,NNP,CASHIER
4_49,INVOICE,NNP,INVOICE_NUMBER
4_49,:00000043,NNP,INVOICE_NUMBER
4_49,(,(,PRODUCT_NUMBER
4_49,1,CD,PRODUCT_NUMBER
4_49,),),PRODUCT_NUMBER
4_49,Aquafinail,NNP,PRODUCT_NAME
4_49,[,$,PRODUCT_NAME
4_49,4.79E+12,CD,PRODUCT_NAME
4_49,],$,PRODUCT_NAME
4_49,20300017,CD,BATCH_CODE
4_49,(,(,EXTRA
4_49,50,CD,UNIT_PRICE
4_49,*,RB,EXTRA
4_49,1,CD,QTY
4_49,),),EXTRA
4_49,50,CD,AMOUNT
4_49,SUB,NNP,TOTAL
4_49,TOTAL,NNP,TOTAL
4_49,50,CD,TOTAL
4_49,LOYALTY,NNP,LOYALTY
4_49,REDEEM,NNP,LOYALTY
4_49,1000242,CD,LOYALTY
4_49,50,CD,LOYALTY
4_49,BALANCE,NNP,BALANCE
4_49,0,CD,BALANCE
4_49,No,NNP,TOTAL_ITEM
4_49,of,IN,TOTAL_ITEM
4_49,Items,NNPS,TOTAL_ITEM
4_49,:,:,TOTAL_ITEM
4_49,1,CD,TOTAL_ITEM
4_49,No,DT,TOTAL_COUNT
4_49,of,IN,TOTAL_COUNT
4_49,Pcs,$,TOTAL_COUNT
4_49,1,CD,TOTAL_COUNT
4_49,Date,NNP,DATE
4_49,:,:,DATE
4_49,11/3/2019,CD,DATE
4_49,Time,NN,TIME
4_49,:,:,TIME
4_49,10:13:08,CD,TIME
4_49,Thank,NNP,EXTRA
4_49,You,PRP,EXTRA
4_49,COme,NNP,EXTRA
4_49,Again,NNP,EXTRA
4_49,No,NNP,EXTRA
4_49,cash,NN,EXTRA
4_49,refund,NN,EXTRA
4_49,for,IN,EXTRA
4_49,software,NN,EXTRA
4_49,info,NN,EXTRA
4_49,759667588,CD,EXTRA
4_49,System,NN,EXTRA
4_49,by,IN,EXTRA
4_49,Sarasa,NNP,EXTRA
4_49,tel,NN,EXTRA
4_49,:,:,EXTRA
4_49,117,CD,EXTRA
4_49,455,CD,EXTRA
4_49,400,CD,EXTRA
4_58,﻿Family,RB,SHOP_NAME
4_58,Mart,NNP,SHOP_NAME
4_58,Northway,NNP,SHOP_NAME
4_58,#,#,SHOP_ADDRESS
4_58,184,CD,SHOP_ADDRESS
4_58,",",",",SHOP_ADDRESS
4_58,Palaly,NNP,SHOP_ADDRESS
4_58,Road,NNP,SHOP_ADDRESS
4_58,Thirunelveli,NNP,SHOP_ADDRESS
4_58,Tp:0212226002,NNP,TELEPHONE_NUMBER
4_58,CASHIER,NNP,CASHIER
4_58,:,:,CASHIER
4_58,GOWSIKA,NNP,CASHIER
4_58,SALESMAN,NNP,CASHIER
4_58,:0,NNP,CASHIER
4_58,UNIT,NNP,CASHIER
4_58,:3,NNP,CASHIER
4_58,INVOICE,NNP,INVOICE_NUMBER
4_58,:00000014,NNP,INVOICE_NUMBER
4_58,(,(,PRODUCT_NUMBER
4_58,1,CD,PRODUCT_NUMBER
4_58,),),PRODUCT_NUMBER
4_58,Anchor,NNP,PRODUCT_NAME
4_58,Newdale-80g,NNP,PRODUCT_NAME
4_58,[,NNP,PRODUCT_NAME
4_58,10230091,CD,PRODUCT_NAME
4_58,],NN,PRODUCT_NAME
4_58,50500152,CD,BATCH_CODE
4_58,(,(,EXTRA
4_58,35,CD,UNIT_PRICE
4_58,*,RB,EXTRA
4_58,2,CD,QTY
4_58,),),EXTRA
4_58,70,CD,AMOUNT
4_58,(,(,PRODUCT_NUMBER
4_58,2,CD,PRODUCT_NUMBER
4_58,),),PRODUCT_NUMBER
4_58,Anchor,NNP,PRODUCT_NAME
4_58,Newdale-80g,NNP,PRODUCT_NAME
4_58,[,NNP,PRODUCT_NAME
4_58,10230091,CD,PRODUCT_NAME
4_58,],NN,PRODUCT_NAME
4_58,50500152,CD,BATCH_CODE
4_58,(,(,EXTRA
4_58,0,CD,UNIT_PRICE
4_58,*,RB,EXTRA
4_58,1,CD,QTY
4_58,),),EXTRA
4_58,0,CD,AMOUNT
4_58,(,(,PRODUCT_NUMBER
4_58,3,CD,PRODUCT_NUMBER
4_58,),),PRODUCT_NUMBER
4_58,CBL,NNP,PRODUCT_NAME
4_58,Honey,NNP,PRODUCT_NAME
4_58,Bee,NNP,PRODUCT_NAME
4_58,20g,CD,PRODUCT_NAME
4_58,[,VBD,PRODUCT_NAME
4_58,4.80E+12,CD,PRODUCT_NAME
4_58,],NNP,PRODUCT_NAME
4_58,(,(,BATCH_CODE
,30,CD,UNIT_PRICE
,*,RB,EXTRA
4_58,1,CD,QTY
4_58,),),EXTRA
4_58,30,CD,AMOUNT
4_58,SUB,NNP,TOTAL
4_58,TOTAL,NNP,TOTAL
4_58,100,CD,TOTAL
4_58,CASH,NNP,CASH
4_58,100,CD,CASH
4_58,BALANCE,NNP,BALANCE
4_58,0,CD,BALANCE
4_58,No,NNP,TOTAL_ITEM
4_58,of,IN,TOTAL_ITEM
4_58,Items,NNPS,TOTAL_ITEM
4_58,:,:,TOTAL_ITEM
4_58,3,CD,TOTAL_ITEM
4_58,No,DT,TOTAL_COUNT
4_58,of,IN,TOTAL_COUNT
4_58,Pcs,$,TOTAL_COUNT
4_58,4,CD,TOTAL_COUNT
4_58,Date,NNP,DATE
4_58,:,:,DATE
4_58,19/03/2019,CD,DATE
4_58,Time,NN,TIME
4_58,:,:,TIME
4_58,4:58:51,CD,TIME
4_58,Thank,NNP,EXTRA
4_58,You,PRP,EXTRA
4_58,COme,NNP,EXTRA
4_58,Again,NNP,EXTRA
4_58,No,NNP,EXTRA
4_58,cash,NN,EXTRA
4_58,refund,NN,EXTRA
4_58,for,IN,EXTRA
4_58,software,NN,EXTRA
4_58,info,NN,EXTRA
4_58,759667588,CD,EXTRA
4_58,System,NN,EXTRA
4_58,by,IN,EXTRA
4_58,Sarasa,NNP,EXTRA
4_58,tel,NN,EXTRA
4_58,:,:,EXTRA
4_58,117,CD,EXTRA
4_58,455,CD,EXTRA
4_58,400,CD,EXTRA
4_80,﻿Family,RB,SHOP_NAME
4_80,Mart,NNP,SHOP_NAME
4_80,Northway,NNP,SHOP_NAME
4_80,#,#,SHOP_ADDRESS
4_80,184,CD,SHOP_ADDRESS
4_80,",",",",SHOP_ADDRESS
4_80,Palaly,NNP,SHOP_ADDRESS
4_80,Road,NNP,SHOP_ADDRESS
4_80,Thirunelveli,NNP,SHOP_ADDRESS
4_80,Tp:0212226002,NNP,TELEPHONE_NUMBER
4_80,CASHIER,NNP,CASHIER
4_80,:,:,CASHIER
4_80,GOWSHIKA,NNP,CASHIER
4_80,SALESMAN,NNP,CASHIER
4_80,:0,NNP,CASHIER
4_80,UNIT,NNP,CASHIER
4_80,:1,NNP,CASHIER
4_80,INVOICE,NNP,INVOICE_NUMBER
4_80,:00000231,NNP,INVOICE_NUMBER
4_80,(,(,PRODUCT_NUMBER
4_80,1,CD,PRODUCT_NUMBER
4_80,),),PRODUCT_NUMBER
4_80,M.GM,NNP,PRODUCT_NAME
4_80,Brown,NNP,PRODUCT_NAME
4_80,Rice,NNP,PRODUCT_NAME
4_80,1kg,CD,PRODUCT_NAME
4_80,61000052,CD,BATCH_CODE
4_80,(,(,EXTRA
4_80,75,CD,UNIT_PRICE
4_80,*,RB,EXTRA
4_80,1,CD,QTY
4_80,),),EXTRA
4_80,75,CD,AMOUNT
4_80,SUB,NNP,TOTAL
4_80,TOTAL,NNP,TOTAL
4_80,75,CD,TOTAL
4_80,LOYALTY,NNP,LOYALTY
4_80,REDEEM,NNP,LOYALTY
4_80,1000242,CD,LOYALTY
4_80,75,CD,LOYALTY
4_80,BALANCE,NNP,BALANCE
4_80,0,CD,BALANCE
4_80,Date,NNP,DATE
4_80,:,:,DATE
4_80,23/03/2019,CD,DATE
4_80,Time,NN,TIME
4_80,:,:,TIME
4_80,9:33:02,CD,TIME
4_80,LOYALTY,NNP,EXTRA
4_80,DETAILS,NNP,EXTRA
4_80,REF,NNP,EXTRA
4_80,NO,NNP,EXTRA
4_80,:,:,EXTRA
4_80,1000242,CD,EXTRA
4_80,NAME,NN,EXTRA
4_80,ON,NNP,EXTRA
4_80,CARD,NNP,EXTRA
4_80,:,:,EXTRA
4_80,K.CHANTHIRAKUMAR,NNP,EXTRA
4_80,BALANCE,NNP,EXTRA
4_80,:272.61,NNP,EXTRA
4_80,EARNS,NNP,EXTRA
4_80,:,:,EXTRA
4_80,0.36,CD,EXTRA
4_80,REDEEM75.00,NNP,EXTRA
4_80,ACC,NNP,EXTRA
4_80,BALANCE,NNP,EXTRA
4_80,:,:,EXTRA
4_80,198.99,CD,EXTRA
4_80,Thank,NNP,EXTRA
4_80,You,PRP,EXTRA
4_80,COme,NNP,EXTRA
4_80,Again,NNP,EXTRA
4_80,No,NNP,EXTRA
4_80,cash,NN,EXTRA
4_80,refund,NN,EXTRA
4_80,for,IN,EXTRA
4_80,software,NN,EXTRA
4_80,info,NN,EXTRA
4_80,759667588,CD,EXTRA
4_80,System,NN,EXTRA
4_80,by,IN,EXTRA
4_80,Sarasa,NNP,EXTRA
4_80,tel,NN,EXTRA
4_80,:,:,EXTRA
4_80,117,CD,EXTRA
4_80,455,CD,EXTRA
4_80,400,CD,EXTRA
4_57,﻿Family,RB,SHOP_NAME
4_57,Mart,NNP,SHOP_NAME
4_57,Northway,NNP,SHOP_NAME
4_57,#,#,SHOP_ADDRESS
4_57,184,CD,SHOP_ADDRESS
4_57,",",",",SHOP_ADDRESS
4_57,Palaly,NNP,SHOP_ADDRESS
4_57,Road,NNP,SHOP_ADDRESS
4_57,Thirunelveli,NNP,SHOP_ADDRESS
4_57,Tp:0212226002,NNP,TELEPHONE_NUMBER
4_57,CASHIER,NNP,CASHIER
4_57,:,:,CASHIER
4_57,SINTHUJA,NNP,CASHIER
4_57,SALESMAN,NNP,CASHIER
4_57,:0,NNP,CASHIER
4_57,UNIT,NNP,CASHIER
4_57,:3,NNP,CASHIER
4_57,INVOICE,NNP,INVOICE_NUMBER
4_57,:00000042,NNP,INVOICE_NUMBER
4_57,(,(,PRODUCT_NUMBER
4_57,1,CD,PRODUCT_NUMBER
4_57,),),PRODUCT_NUMBER
4_57,Dialog,NNP,PRODUCT_NAME
4_57,card,VBD,PRODUCT_NAME
4_57,50rs,CD,PRODUCT_NAME
4_57,30900002,CD,BATCH_CODE
4_57,(,(,EXTRA
4_57,50,CD,UNIT_PRICE
4_57,*,RB,EXTRA
4_57,1,CD,QTY
4_57,),),EXTRA
4_57,50,CD,AMOUNT
4_57,SUB,NNP,TOTAL
4_57,TOTAL,NNP,TOTAL
4_57,50,CD,TOTAL
4_57,CASH,NNP,CASH
4_57,50,CD,CASH
4_57,BALANCE,NNP,BALANCE
4_57,0,CD,BALANCE
4_57,No,NNP,TOTAL_ITEM
4_57,of,IN,TOTAL_ITEM
4_57,Items,NNPS,TOTAL_ITEM
4_57,:,:,TOTAL_ITEM
4_57,1,CD,TOTAL_ITEM
4_57,No,DT,TOTAL_COUNT
4_57,of,IN,TOTAL_COUNT
4_57,Pcs,$,TOTAL_COUNT
4_57,1,CD,TOTAL_COUNT
4_57,Date,NNP,DATE
4_57,:,:,DATE
4_57,19/03/2019,CD,DATE
4_57,Time,NN,TIME
4_57,:,:,TIME
4_57,6:52:00,CD,TIME
4_57,Thank,NNP,EXTRA
4_57,You,PRP,EXTRA
4_57,COme,NNP,EXTRA
4_57,Again,NNP,EXTRA
4_57,No,NNP,EXTRA
4_57,cash,NN,EXTRA
4_57,refund,NN,EXTRA
4_57,for,IN,EXTRA
4_57,software,NN,EXTRA
4_57,info,NN,EXTRA
4_57,759667588,CD,EXTRA
4_57,System,NN,EXTRA
4_57,by,IN,EXTRA
4_57,Sarasa,NNP,EXTRA
4_57,tel,NN,EXTRA
4_57,:,:,EXTRA
4_57,117,CD,EXTRA
4_57,455,CD,EXTRA
4_57,400,CD,EXTRA
4_38,﻿Family,RB,SHOP_NAME
4_38,Mart,NNP,SHOP_NAME
4_38,Northway,NNP,SHOP_NAME
4_38,#,#,SHOP_ADDRESS
4_38,184,CD,SHOP_ADDRESS
4_38,",",",",SHOP_ADDRESS
4_38,Palaly,NNP,SHOP_ADDRESS
4_38,Road,NNP,SHOP_ADDRESS
4_38,Thirunelveli,NNP,SHOP_ADDRESS
4_38,Tp:0212226002,NNP,TELEPHONE_NUMBER
4_38,CASHIER,NNP,CASHIER
4_38,:,:,CASHIER
4_38,SINTHUJA,NNP,CASHIER
4_38,SALESMAN,NNP,CASHIER
4_38,:0,NNP,CASHIER
4_38,UNIT,NNP,CASHIER
4_38,:1,NNP,CASHIER
4_38,INVOICE,NNP,INVOICE_NUMBER
4_38,:00000041,NNP,INVOICE_NUMBER
4_38,(,(,PRODUCT_NUMBER
4_38,1,CD,PRODUCT_NUMBER
4_38,),),PRODUCT_NUMBER
4_38,Atlas,NNP,PRODUCT_NAME
4_38,Chooty,NNP,PRODUCT_NAME
4_38,Gel,NNP,PRODUCT_NAME
4_38,Black,NNP,PRODUCT_NAME
4_38,Pen,NNP,PRODUCT_NAME
4_38,30500057,CD,BATCH_CODE
4_38,(,(,EXTRA
4_38,20,CD,UNIT_PRICE
4_38,*,RB,EXTRA
4_38,1,CD,QTY
4_38,),),EXTRA
4_38,20,CD,AMOUNT
4_38,SUB,NNP,TOTAL
4_38,TOTAL,NNP,TOTAL
4_38,20,CD,TOTAL
4_38,CASH,NNP,CASH
4_38,20,CD,CASH
4_38,BALANCE,NNP,BALANCE
4_38,0,CD,BALANCE
4_38,No,NNP,TOTAL_ITEM
4_38,of,IN,TOTAL_ITEM
4_38,Items,NNPS,TOTAL_ITEM
4_38,:,:,TOTAL_ITEM
4_38,1,CD,TOTAL_ITEM
4_38,No,DT,TOTAL_COUNT
4_38,of,IN,TOTAL_COUNT
4_38,Pcs,$,TOTAL_COUNT
4_38,1,CD,TOTAL_COUNT
4_38,Date,NNP,DATE
4_38,:,:,DATE
4_38,23/03/2019,CD,DATE
4_38,Time,NN,TIME
4_38,:,:,TIME
4_38,9:04:57,CD,TIME
4_38,Thank,NNP,EXTRA
4_38,You,PRP,EXTRA
4_38,COme,NNP,EXTRA
4_38,Again,NNP,EXTRA
4_38,No,NNP,EXTRA
4_38,cash,NN,EXTRA
4_38,refund,NN,EXTRA
4_38,for,IN,EXTRA
4_38,software,NN,EXTRA
4_38,info,NN,EXTRA
4_38,759667588,CD,EXTRA
4_38,System,NN,EXTRA
4_38,by,IN,EXTRA
4_38,Sarasa,NNP,EXTRA
4_38,tel,NN,EXTRA
4_38,:,:,EXTRA
4_38,117,CD,EXTRA
4_38,455,CD,EXTRA
4_38,400,CD,EXTRA
4_79,﻿Family,RB,SHOP_NAME
4_79,Mart,NNP,SHOP_NAME
4_79,Northway,NNP,SHOP_NAME
4_79,#,#,SHOP_ADDRESS
4_79,184,CD,SHOP_ADDRESS
4_79,",",",",SHOP_ADDRESS
4_79,Palaly,NNP,SHOP_ADDRESS
4_79,Road,NNP,SHOP_ADDRESS
4_79,Thirunelveli,NNP,SHOP_ADDRESS
4_79,Tp:0212226002,NNP,TELEPHONE_NUMBER
4_79,CASHIER,NNP,CASHIER
4_79,:,:,CASHIER
4_79,SINTHUYA,NNP,CASHIER
4_79,SALESMAN,NNP,CASHIER
4_79,:0,NNP,CASHIER
4_79,UNIT,NNP,CASHIER
4_79,:1,NNP,CASHIER
4_79,INVOICE,NNP,INVOICE_NUMBER
4_79,:00000025,NNP,INVOICE_NUMBER
4_79,(,(,PRODUCT_NUMBER
4_79,1,CD,PRODUCT_NUMBER
4_79,),),PRODUCT_NUMBER
4_79,Anatha,NNP,PRODUCT_NAME
4_79,samba,VBD,PRODUCT_NAME
4_79,13,CD,PRODUCT_NAME
4_79,(,(,EXTRA
4_79,85,CD,UNIT_PRICE
4_79,*,JJ,EXTRA
4_79,2,CD,QTY
4_79,),),EXTRA
4_79,170,CD,AMOUNT
4_79,(,(,PRODUCT_NUMBER
