receipt_index,receipt_number,word,POS,tag
54,4_32,cash,NN,EXTRA
54,4_32,refund,NN,EXTRA
54,4_32,for,IN,EXTRA
54,4_32,software,NN,EXTRA
54,4_32,info,NN,EXTRA
54,4_32,759667588,CD,EXTRA
54,4_32,System,NN,EXTRA
54,4_32,by,IN,EXTRA
54,4_32,Sarasa,NNP,EXTRA
54,4_32,tel,NN,EXTRA
54,4_32,:,:,EXTRA
54,4_32,117,CD,EXTRA
54,4_32,455,CD,EXTRA
54,4_32,400,CD,EXTRA
55,4_46,﻿Family,RB,SHOP_NAME
55,4_46,Mart,NNP,SHOP_NAME
55,4_46,Northway,NNP,SHOP_NAME
55,4_46,#,#,SHOP_ADDRESS
55,4_46,184,CD,SHOP_ADDRESS
55,4_46,",",",",SHOP_ADDRESS
55,4_46,Palaly,NNP,SHOP_ADDRESS
55,4_46,Road,NNP,SHOP_ADDRESS
55,4_46,Thirunelveli,NNP,SHOP_ADDRESS
55,4_46,Tp:0212226002,NNP,TELEPHONE_NUMBER
55,4_46,CASHIER,NNP,CASHIER
55,4_46,:,:,CASHIER
55,4_46,BOSS,NNP,CASHIER
55,4_46,SALESMAN,NNP,CASHIER
55,4_46,:0,NNP,CASHIER
55,4_46,UNIT,NNP,CASHIER
55,4_46,:2,NNP,CASHIER
55,4_46,INVOICE,NNP,INVOICE_NUMBER
55,4_46,:00000345,NNP,INVOICE_NUMBER
55,4_46,Bill,NNP,INVOICE_NUMBER******************
55,4_46,Recall,NNP,INVOICE_NUMBER***********************
55,4_46,:,:,INVOICE_NUMBER
55,4_46,11,CD,INVOICE_NUMBER
55,4_46,(,(,PRODUCT_NUMBER
55,4_46,1,CD,PRODUCT_NUMBER
55,4_46,),),PRODUCT_NUMBER
55,4_46,Drumstick,NNP,PRODUCT_NAME
55,4_46,Large,NNP,PRODUCT_NAME
55,4_46,(,(,PRODUCT_NAME
55,4_46,Exch,NNP,PRODUCT_NAME
55,4_46,.,.,PRODUCT_NAME
55,4_46,),),PRODUCT_NAME
55,4_46,185,CD,PRODUCT_NAME
55,4_46,(,(,PRODUCT_NAME
55,4_46,700,CD,UNIT_PRICE
55,4_46,*,RB,EXTRA
55,4_46,1,CD,QTY
55,4_46,),),EXTRA
55,4_46,-700,NN,AMOUNT
55,4_46,(,(,PRODUCT_NUMBER
55,4_46,2,CD,PRODUCT_NUMBER
55,4_46,),),PRODUCT_NUMBER
55,4_46,Drumstick,NNP,PRODUCT_NAME
55,4_46,146,CD,BATCH_CODE
55,4_46,(,(,EXTRA
55,4_46,700,CD,UNIT_PRICE
55,4_46,*,RB,EXTRA
55,4_46,1,CD,QTY
55,4_46,),),EXTRA
55,4_46,216,CD,AMOUNT
55,4_46,(,(,PRODUCT_NUMBER
55,4_46,3,CD,PRODUCT_NUMBER
55,4_46,),),PRODUCT_NUMBER
55,4_46,Anna,NNP,PRODUCT_NAME
55,4_46,coffee,NN,PRODUCT_NAME
55,4_46,100g,CD,PRODUCT_NAME
55,4_46,20500011,CD,BATCH_CODE
55,4_46,(,(,EXTRA
55,4_46,180,CD,UNIT_PRICE
55,4_46,*,RB,EXTRA
55,4_46,1,CD,QTY
55,4_46,),),EXTRA
55,4_46,180,CD,AMOUNT
55,4_46,Discount,NNP,DISCOUNT
55,4_46,10,CD,DISCOUNT
55,4_46,%,NN,DISCOUNT
55,4_46,-18,NNP,DISCOUNT
55,4_46,(,(,PRODUCT_NUMBER
55,4_46,4,CD,PRODUCT_NUMBER
55,4_46,),),PRODUCT_NUMBER
55,4_46,Red,NNP,PRODUCT_NAME
55,4_46,Egg,NNP,PRODUCT_NAME
55,4_46,50900463,CD,BATCH_CODE
55,4_46,(,(,EXTRA
55,4_46,19,CD,UNIT_PRICE
55,4_46,*,RB,EXTRA
55,4_46,10,CD,QTY
55,4_46,),),EXTRA
55,4_46,190,CD,AMOUNT
55,4_46,SUB,NNP,TOTAL
55,4_46,TOTAL,NNP,TOTAL
55,4_46,-132,NNP,TOTAL
55,4_46,CASH,NNP,CASH
55,4_46,REFUND,NNP,CASH
55,4_46,132,CD,BALANCE
55,4_46,BALANCE,NNP,BALANCE
55,4_46,0,CD,TOTAL_ITEM
55,4_46,No,NNP,TOTAL_ITEM
55,4_46,of,IN,TOTAL_ITEM
55,4_46,Items,NNPS,TOTAL_ITEM
55,4_46,:,:,TOTAL_ITEM
55,4_46,3,CD,TOTAL_COUNT
55,4_46,No,DT,TOTAL_COUNT
55,4_46,of,IN,TOTAL_COUNT
55,4_46,Pcs,$,TOTAL_COUNT
55,4_46,12,CD,DATE
55,4_46,Date,NNP,DATE
55,4_46,:,:,DATE
55,4_46,20/03/2019,CD,TIME
55,4_46,Time,NN,TIME
55,4_46,:,:,TIME
55,4_46,10:10:06,CD,TIME
55,4_46,YOUR,NNP,DISCOUNT
55,4_46,DISCOUNT,NNP,DISCOUNT
55,4_46,18,CD,DISCOUNT
55,4_46,Thank,NNP,EXTRA
55,4_46,You,PRP,EXTRA
55,4_46,COme,NNP,EXTRA
55,4_46,Again,NNP,EXTRA
55,4_46,No,NNP,EXTRA
55,4_46,cash,NN,EXTRA
55,4_46,refund,NN,EXTRA
55,4_46,for,IN,EXTRA
55,4_46,software,NN,EXTRA
55,4_46,info,NN,EXTRA
55,4_46,759667588,CD,EXTRA
55,4_46,System,NN,EXTRA
55,4_46,by,IN,EXTRA
55,4_46,Sarasa,NNP,EXTRA
55,4_46,tel,NN,EXTRA
55,4_46,:,:,EXTRA
55,4_46,117,CD,EXTRA
55,4_46,455,CD,EXTRA
55,4_46,400,CD,EXTRA
56,4_47,﻿Family,RB,SHOP_NAME
56,4_47,Mart,NNP,SHOP_NAME
56,4_47,Northway,NNP,SHOP_NAME
56,4_47,#,#,SHOP_ADDRESS
56,4_47,184,CD,SHOP_ADDRESS
56,4_47,",",",",SHOP_ADDRESS
56,4_47,Palaly,NNP,SHOP_ADDRESS
56,4_47,Road,NNP,SHOP_ADDRESS
56,4_47,Thirunelveli,NNP,SHOP_ADDRESS
56,4_47,Tp:0212226002,NNP,TELEPHONE_NUMBER
56,4_47,CASHIER,NNP,CASHIER
56,4_47,:,:,CASHIER
56,4_47,BOSS,NNP,CASHIER
56,4_47,SALESMAN,NNP,CASHIER
56,4_47,:0,NNP,CASHIER
56,4_47,UNIT,NNP,CASHIER
56,4_47,:1,NNP,CASHIER
56,4_47,INVOICE,NNP,INVOICE_NUMBER
56,4_47,:00000415,NNP,INVOICE_NUMBER
56,4_47,(,(,PRODUCT_NUMBER
56,4_47,1,CD,PRODUCT_NUMBER
56,4_47,),),PRODUCT_NUMBER
56,4_47,keerai,NN,PRODUCT_NAME
56,4_47,150,CD,PRODUCT_NAME
56,4_47,(,(,EXTRA
56,4_47,40,CD,UNIT_PRICE
56,4_47,*,RB,EXTRA
56,4_47,1,CD,QTY
56,4_47,),),EXTRA
56,4_47,40,CD,AMOUNT
56,4_47,(,(,PRODUCT_NUMBER
56,4_47,2,CD,PRODUCT_NUMBER
56,4_47,),),PRODUCT_NUMBER
56,4_47,Amma,NNP,PRODUCT_NAME
56,4_47,Varalam,NNP,PRODUCT_NAME
56,4_47,100g,CD,PRODUCT_NUMBER
56,4_47,900396,CD,BATCH_CODE
56,4_47,(,(,EXTRA
56,4_47,140,CD,UNIT_PRICE
56,4_47,*,RB,EXTRA
56,4_47,2,CD,QTY
56,4_47,),),EXTRA
56,4_47,280,CD,AMOUNT
56,4_47,(,(,PRODUCT_NUMBER
56,4_47,3,CD,PRODUCT_NUMBER
56,4_47,),),PRODUCT_NUMBER
56,4_47,Move,VBP,PRODUCT_NAME
56,4_47,30g,CD,PRODUCT_NAME
56,4_47,[,JJ,PRODUCT_NAME
56,4_47,8.90E+12,CD,PRODUCT_NAME
56,4_47,],JJ,PRODUCT_NAME
56,4_47,100062,CD,PRODUCT_NAME
56,4_47,(,(,EXTRA
56,4_47,340,CD,UNIT_PRICE
56,4_47,*,RB,EXTRA
56,4_47,1,CD,QTY
56,4_47,),),EXTRA
56,4_47,340,CD,AMOUNT
56,4_47,(,(,PRODUCT_NUMBER
56,4_47,4,CD,PRODUCT_NUMBER
56,4_47,),),PRODUCT_NUMBER
56,4_47,Tomato,NN,PRODUCT_NAME
56,4_47,28,CD,PRODUCT_NAME
56,4_47,(,(,EXTRA
56,4_47,70,CD,UNIT_PRICE
56,4_47,*,RB,EXTRA
56,4_47,0.349,CD,QTY
56,4_47,),),EXTRA
56,4_47,24.43,CD,AMOUNT
56,4_47,SUB,NNP,TOTAL
56,4_47,TOTAL,NNP,TOTAL
56,4_47,684,CD,TOTAL
56,4_47,CASH,NNP,CASH
56,4_47,1000,CD,CASH
56,4_47,BALANCE,NNP,BALANCE
56,4_47,315.57,CD,BALANCE
56,4_47,No,NNP,TOTAL_ITEM
56,4_47,of,IN,TOTAL_ITEM
56,4_47,Items,NNPS,TOTAL_ITEM
56,4_47,:,:,TOTAL_ITEM
56,4_47,4,CD,TOTAL_ITEM
56,4_47,No,DT,TOTAL_COUNT
56,4_47,of,IN,TOTAL_COUNT
56,4_47,Pcs,$,TOTAL_COUNT
56,4_47,5,CD,TOTAL_COUNT
56,4_47,Date,NNP,DATE
56,4_47,:,:,DATE
56,4_47,16/03/2019,CD,DATE
56,4_47,Time,NN,TIME
56,4_47,:,:,TIME
56,4_47,9:19:52,CD,TIME
56,4_47,Thank,NNP,EXTRA
56,4_47,You,PRP,EXTRA
56,4_47,COme,NNP,EXTRA
56,4_47,Again,NNP,EXTRA
56,4_47,No,NNP,EXTRA
56,4_47,cash,NN,EXTRA
56,4_47,refund,NN,EXTRA
56,4_47,for,IN,EXTRA
56,4_47,software,NN,EXTRA
56,4_47,info,NN,EXTRA
56,4_47,759667588,CD,EXTRA
56,4_47,System,NN,EXTRA
56,4_47,by,IN,EXTRA
56,4_47,Sarasa,NNP,EXTRA
56,4_47,tel,NN,EXTRA
56,4_47,:,:,EXTRA
56,4_47,117,CD,EXTRA
56,4_47,455,CD,EXTRA
56,4_47,400,CD,EXTRA
57,4_68,﻿Family,RB,SHOP_NAME
57,4_68,Mart,NNP,SHOP_NAME
57,4_68,Northway,NNP,SHOP_NAME
57,4_68,#,#,SHOP_ADDRESS
57,4_68,184,CD,SHOP_ADDRESS
57,4_68,",",",",SHOP_ADDRESS
57,4_68,Palaly,NNP,SHOP_ADDRESS
57,4_68,Road,NNP,SHOP_ADDRESS
57,4_68,Thirunelveli,NNP,SHOP_ADDRESS
57,4_68,Tp:0212226002,NNP,TELEPHONE_NUMBER
57,4_68,CASHIER,NNP,CASHIER
57,4_68,:,:,CASHIER
57,4_68,SINTHUJA,NNP,CASHIER
57,4_68,SALESMAN,NNP,CASHIER
57,4_68,:0,NNP,CASHIER
57,4_68,UNIT,NNP,CASHIER
57,4_68,:1,NNP,CASHIER
57,4_68,INVOICE,NNP,INVOICE_NUMBER
57,4_68,:00000035,NNP,INVOICE_NUMBER
57,4_68,(,(,PRODUCT_NUMBER
57,4_68,1,CD,PRODUCT_NUMBER
57,4_68,),),PRODUCT_NUMBER
57,4_68,Aquafinal,NNP,PRODUCT_NAME
57,4_68,[,$,PRODUCT_NAME
57,4_68,4.79E+12,CD,PRODUCT_NAME
57,4_68,],NNP,PRODUCT_NAME
57,4_68,20300017,CD,BATCH_CODE
57,4_68,(,(,EXTRA
57,4_68,50,CD,UNIT_PRICE
57,4_68,*,JJ,EXTRA
57,4_68,1,CD,QTY
57,4_68,),),EXTRA
57,4_68,50,CD,AMOUNT
57,4_68,SUB,NNP,TOTAL
57,4_68,TOTAL,NNP,TOTAL
57,4_68,50,CD,TOTAL
57,4_68,CASH,NNP,CASH
57,4_68,0,CD,CASH
57,4_68,BALANCE,NNP,BALANCE
57,4_68,0,CD,BALANCE
57,4_68,No,NNP,TOTAL_ITEM
57,4_68,of,IN,TOTAL_ITEM
57,4_68,Items,NNP,TOTAL_ITEM
57,4_68,:1,NNP,TOTAL_ITEM
57,4_68,No,NNP,TOTAL_COUNT
57,4_68,of,IN,TOTAL_COUNT
57,4_68,Pcs,NNP,TOTAL_COUNT
57,4_68,1,CD,TOTAL_COUNT
57,4_68,Date,NNP,DATE
57,4_68,:,:,DATE
57,4_68,13/03/2019,CD,DATE
57,4_68,Time,NN,TIME
57,4_68,:,:,TIME
57,4_68,11:34:50,CD,TIME
57,4_68,Thank,NNP,EXTRA
57,4_68,You,PRP,EXTRA
57,4_68,COme,NNP,EXTRA
57,4_68,Again,NNP,EXTRA
57,4_68,No,NNP,EXTRA
57,4_68,cash,NN,EXTRA
57,4_68,refund,NN,EXTRA
57,4_68,for,IN,EXTRA
57,4_68,software,NN,EXTRA
57,4_68,info,NN,EXTRA
57,4_68,759667588,CD,EXTRA
57,4_68,System,NN,EXTRA
57,4_68,by,IN,EXTRA
57,4_68,Sarasa,NNP,EXTRA
57,4_68,tel,NN,EXTRA
57,4_68,:,:,EXTRA
57,4_68,117,CD,EXTRA
57,4_68,455,CD,EXTRA
57,4_68,400,CD,EXTRA
58,4_44,﻿Family,RB,SHOP_NAME
58,4_44,Mart,NNP,SHOP_NAME
58,4_44,Northway,NNP,SHOP_NAME
58,4_44,#,#,SHOP_ADDRESS
58,4_44,184,CD,SHOP_ADDRESS
58,4_44,",",",",SHOP_ADDRESS
58,4_44,Palaly,NNP,SHOP_ADDRESS
58,4_44,Road,NNP,SHOP_ADDRESS
58,4_44,Thirunelveli,NNP,SHOP_ADDRESS
58,4_44,Tp:0212226002,NNP,TELEPHONE_NUMBER
58,4_44,CASHIER,NNP,CASHIER
58,4_44,:,:,CASHIER
58,4_44,GOWSIKA,NNP,CASHIER
58,4_44,SALESMAN,NNP,CASHIER
58,4_44,:0,NNP,CASHIER
58,4_44,UNIT,NNP,CASHIER
58,4_44,:1,NNP,CASHIER
58,4_44,INVOICE,NNP,INVOICE_NUMBER
58,4_44,:00000246,NNP,INVOICE_NUMBER
58,4_44,(,(,PRODUCT_NUMBER
58,4_44,1,CD,PRODUCT_NUMBER
58,4_44,),),PRODUCT_NUMBER
58,4_44,Bloom,NNP,PRODUCT_NAME
58,4_44,jubjubs,$,PRODUCT_NAME
58,4_44,10700069,CD,BATCH_CODE
58,4_44,(,(,EXTRA
58,4_44,5,CD,UNIT_PRICE
58,4_44,*,RB,EXTRA
58,4_44,1,CD,QTY
58,4_44,),),EXTRA
58,4_44,5,CD,AMOUNT
58,4_44,SUB,NNP,TOTAL
58,4_44,TOTAL,NNP,TOTAL
58,4_44,5,CD,TOTAL
58,4_44,CASH,NNP,CASH
58,4_44,5,CD,CASH
58,4_44,BALANCE,NNP,BALANCE
58,4_44,0,CD,BALANCE
58,4_44,No,NNP,TOTAL_ITEM
58,4_44,of,IN,TOTAL_ITEM
58,4_44,Items,NNPS,TOTAL_ITEM
58,4_44,:,:,TOTAL_ITEM
58,4_44,1,CD,TOTAL_ITEM
58,4_44,No,DT,TOTAL_COUNT
58,4_44,of,IN,TOTAL_COUNT
58,4_44,Pcs,$,TOTAL_COUNT
58,4_44,1,CD,TOTAL_COUNT
58,4_44,Date,NNP,DATE
58,4_44,:,:,DATE
58,4_44,20/03/2019,CD,DATE
58,4_44,Time,NN,TIME
58,4_44,:,:,TIME
58,4_44,5:02:59,CD,TIME
58,4_44,Thank,NNP,EXTRA
58,4_44,You,PRP,EXTRA
58,4_44,COme,NNP,EXTRA
58,4_44,Again,NNP,EXTRA
58,4_44,No,NNP,EXTRA
58,4_44,cash,NN,EXTRA
58,4_44,refund,NN,EXTRA
58,4_44,for,IN,EXTRA
58,4_44,software,NN,EXTRA
58,4_44,info,NN,EXTRA
58,4_44,759667588,CD,EXTRA
58,4_44,System,NN,EXTRA
58,4_44,by,IN,EXTRA
58,4_44,Sarasa,NNP,EXTRA
58,4_44,tel,NN,EXTRA
58,4_44,:,:,EXTRA
58,4_44,117,CD,EXTRA
58,4_44,455,CD,EXTRA
58,4_44,400,CD,EXTRA
59,4_49,﻿Family,RB,SHOP_NAME
59,4_49,Mart,NNP,SHOP_NAME
59,4_49,Northway,NNP,SHOP_NAME
59,4_49,#,#,SHOP_ADDRESS
59,4_49,184,CD,SHOP_ADDRESS
59,4_49,",",",",SHOP_ADDRESS
59,4_49,Palaly,NNP,SHOP_ADDRESS
59,4_49,Road,NNP,SHOP_ADDRESS
59,4_49,Thirunelveli,NNP,SHOP_ADDRESS
59,4_49,Tp:0212226002,NNP,TELEPHONE_NUMBER
59,4_49,CASHIER,NNP,CASHIER
59,4_49,:,:,CASHIER
59,4_49,GOWSIKA,NNP,CASHIER
59,4_49,SALESMAN,NNP,CASHIER
59,4_49,:0,NNP,CASHIER
59,4_49,UNIT,NNP,CASHIER
59,4_49,:1,NNP,CASHIER
59,4_49,INVOICE,NNP,INVOICE_NUMBER
59,4_49,:00000043,NNP,INVOICE_NUMBER
59,4_49,(,(,PRODUCT_NUMBER
59,4_49,1,CD,PRODUCT_NUMBER
59,4_49,),),PRODUCT_NUMBER
59,4_49,Aquafinail,NNP,PRODUCT_NAME
59,4_49,[,$,PRODUCT_NAME
59,4_49,4.79E+12,CD,PRODUCT_NAME
59,4_49,],$,PRODUCT_NAME
59,4_49,20300017,CD,BATCH_CODE
59,4_49,(,(,EXTRA
59,4_49,50,CD,UNIT_PRICE
59,4_49,*,RB,EXTRA
59,4_49,1,CD,QTY
59,4_49,),),EXTRA
59,4_49,50,CD,AMOUNT
59,4_49,SUB,NNP,TOTAL
59,4_49,TOTAL,NNP,TOTAL
59,4_49,50,CD,TOTAL
59,4_49,LOYALTY,NNP,LOYALTY
59,4_49,REDEEM,NNP,LOYALTY
59,4_49,1000242,CD,LOYALTY
59,4_49,50,CD,LOYALTY
59,4_49,BALANCE,NNP,BALANCE
59,4_49,0,CD,BALANCE
59,4_49,No,NNP,TOTAL_ITEM
59,4_49,of,IN,TOTAL_ITEM
59,4_49,Items,NNPS,TOTAL_ITEM
59,4_49,:,:,TOTAL_ITEM
59,4_49,1,CD,TOTAL_ITEM
59,4_49,No,DT,TOTAL_COUNT
59,4_49,of,IN,TOTAL_COUNT
59,4_49,Pcs,$,TOTAL_COUNT
59,4_49,1,CD,TOTAL_COUNT
59,4_49,Date,NNP,DATE
59,4_49,:,:,DATE
59,4_49,11/3/2019,CD,DATE
59,4_49,Time,NN,TIME
59,4_49,:,:,TIME
59,4_49,10:13:08,CD,TIME
59,4_49,Thank,NNP,EXTRA
59,4_49,You,PRP,EXTRA
59,4_49,COme,NNP,EXTRA
59,4_49,Again,NNP,EXTRA
59,4_49,No,NNP,EXTRA
59,4_49,cash,NN,EXTRA
59,4_49,refund,NN,EXTRA
59,4_49,for,IN,EXTRA
59,4_49,software,NN,EXTRA
59,4_49,info,NN,EXTRA
59,4_49,759667588,CD,EXTRA
59,4_49,System,NN,EXTRA
59,4_49,by,IN,EXTRA
59,4_49,Sarasa,NNP,EXTRA
59,4_49,tel,NN,EXTRA
59,4_49,:,:,EXTRA
59,4_49,117,CD,EXTRA
59,4_49,455,CD,EXTRA
59,4_49,400,CD,EXTRA
60,4_58,﻿Family,RB,SHOP_NAME
60,4_58,Mart,NNP,SHOP_NAME
60,4_58,Northway,NNP,SHOP_NAME
60,4_58,#,#,SHOP_ADDRESS
60,4_58,184,CD,SHOP_ADDRESS
60,4_58,",",",",SHOP_ADDRESS
60,4_58,Palaly,NNP,SHOP_ADDRESS
60,4_58,Road,NNP,SHOP_ADDRESS
60,4_58,Thirunelveli,NNP,SHOP_ADDRESS
60,4_58,Tp:0212226002,NNP,TELEPHONE_NUMBER
60,4_58,CASHIER,NNP,CASHIER
60,4_58,:,:,CASHIER
60,4_58,GOWSIKA,NNP,CASHIER
60,4_58,SALESMAN,NNP,CASHIER
60,4_58,:0,NNP,CASHIER
60,4_58,UNIT,NNP,CASHIER
60,4_58,:3,NNP,CASHIER
60,4_58,INVOICE,NNP,INVOICE_NUMBER
60,4_58,:00000014,NNP,INVOICE_NUMBER
60,4_58,(,(,PRODUCT_NUMBER
60,4_58,1,CD,PRODUCT_NUMBER
60,4_58,),),PRODUCT_NUMBER
60,4_58,Anchor,NNP,PRODUCT_NAME
60,4_58,Newdale-80g,NNP,PRODUCT_NAME
60,4_58,[,NNP,PRODUCT_NAME
60,4_58,10230091,CD,PRODUCT_NAME
60,4_58,],NN,PRODUCT_NAME
60,4_58,50500152,CD,BATCH_CODE
60,4_58,(,(,EXTRA
60,4_58,35,CD,UNIT_PRICE
60,4_58,*,RB,EXTRA
60,4_58,2,CD,QTY
60,4_58,),),EXTRA
60,4_58,70,CD,AMOUNT
60,4_58,(,(,PRODUCT_NUMBER
60,4_58,2,CD,PRODUCT_NUMBER
60,4_58,),),PRODUCT_NUMBER
60,4_58,Anchor,NNP,PRODUCT_NAME
60,4_58,Newdale-80g,NNP,PRODUCT_NAME
60,4_58,[,NNP,PRODUCT_NAME
60,4_58,10230091,CD,PRODUCT_NAME
60,4_58,],NN,PRODUCT_NAME
60,4_58,50500152,CD,BATCH_CODE
60,4_58,(,(,EXTRA
60,4_58,0,CD,UNIT_PRICE
60,4_58,*,RB,EXTRA
60,4_58,1,CD,QTY
60,4_58,),),EXTRA
60,4_58,0,CD,AMOUNT
60,4_58,(,(,PRODUCT_NUMBER
60,4_58,3,CD,PRODUCT_NUMBER
60,4_58,),),PRODUCT_NUMBER
60,4_58,CBL,NNP,PRODUCT_NAME
60,4_58,Honey,NNP,PRODUCT_NAME
60,4_58,Bee,NNP,PRODUCT_NAME
60,4_58,20g,CD,PRODUCT_NAME
60,4_58,[,VBD,PRODUCT_NAME
60,4_58,4.80E+12,CD,PRODUCT_NAME
60,4_58,],NNP,PRODUCT_NAME
60,4_58,(,(,BATCH_CODE
60,4_58,30,CD,UNIT_PRICE
60,4_58,*,RB,EXTRA
60,4_58,1,CD,QTY
60,4_58,),),EXTRA
60,4_58,30,CD,AMOUNT
60,4_58,SUB,NNP,TOTAL
60,4_58,TOTAL,NNP,TOTAL
60,4_58,100,CD,TOTAL
60,4_58,CASH,NNP,CASH
60,4_58,100,CD,CASH
60,4_58,BALANCE,NNP,BALANCE
60,4_58,0,CD,BALANCE
60,4_58,No,NNP,TOTAL_ITEM
60,4_58,of,IN,TOTAL_ITEM
60,4_58,Items,NNPS,TOTAL_ITEM
60,4_58,:,:,TOTAL_ITEM
60,4_58,3,CD,TOTAL_ITEM
60,4_58,No,DT,TOTAL_COUNT
60,4_58,of,IN,TOTAL_COUNT
60,4_58,Pcs,$,TOTAL_COUNT
60,4_58,4,CD,TOTAL_COUNT
60,4_58,Date,NNP,DATE
60,4_58,:,:,DATE
60,4_58,19/03/2019,CD,DATE
60,4_58,Time,NN,TIME
60,4_58,:,:,TIME
60,4_58,4:58:51,CD,TIME
60,4_58,Thank,NNP,EXTRA
60,4_58,You,PRP,EXTRA
60,4_58,COme,NNP,EXTRA
60,4_58,Again,NNP,EXTRA
60,4_58,No,NNP,EXTRA
60,4_58,cash,NN,EXTRA
60,4_58,refund,NN,EXTRA
60,4_58,for,IN,EXTRA
60,4_58,software,NN,EXTRA
60,4_58,info,NN,EXTRA
60,4_58,759667588,CD,EXTRA
60,4_58,System,NN,EXTRA
60,4_58,by,IN,EXTRA
60,4_58,Sarasa,NNP,EXTRA
60,4_58,tel,NN,EXTRA
60,4_58,:,:,EXTRA
60,4_58,117,CD,EXTRA
60,4_58,455,CD,EXTRA
60,4_58,400,CD,EXTRA
61,4_80,﻿Family,RB,SHOP_NAME
61,4_80,Mart,NNP,SHOP_NAME
61,4_80,Northway,NNP,SHOP_NAME
61,4_80,#,#,SHOP_ADDRESS
61,4_80,184,CD,SHOP_ADDRESS
61,4_80,",",",",SHOP_ADDRESS
61,4_80,Palaly,NNP,SHOP_ADDRESS
61,4_80,Road,NNP,SHOP_ADDRESS
61,4_80,Thirunelveli,NNP,SHOP_ADDRESS
61,4_80,Tp:0212226002,NNP,TELEPHONE_NUMBER
61,4_80,CASHIER,NNP,CASHIER
61,4_80,:,:,CASHIER
61,4_80,GOWSHIKA,NNP,CASHIER
61,4_80,SALESMAN,NNP,CASHIER
61,4_80,:0,NNP,CASHIER
61,4_80,UNIT,NNP,CASHIER
61,4_80,:1,NNP,CASHIER
61,4_80,INVOICE,NNP,INVOICE_NUMBER
61,4_80,:00000231,NNP,INVOICE_NUMBER
61,4_80,(,(,PRODUCT_NUMBER
61,4_80,1,CD,PRODUCT_NUMBER
61,4_80,),),PRODUCT_NUMBER
61,4_80,M.GM,NNP,PRODUCT_NAME
61,4_80,Brown,NNP,PRODUCT_NAME
61,4_80,Rice,NNP,PRODUCT_NAME
61,4_80,1kg,CD,PRODUCT_NAME
61,4_80,61000052,CD,BATCH_CODE
61,4_80,(,(,EXTRA
61,4_80,75,CD,UNIT_PRICE
61,4_80,*,RB,EXTRA
61,4_80,1,CD,QTY
61,4_80,),),EXTRA
61,4_80,75,CD,AMOUNT
61,4_80,SUB,NNP,TOTAL
61,4_80,TOTAL,NNP,TOTAL
61,4_80,75,CD,TOTAL
61,4_80,LOYALTY,NNP,LOYALTY
61,4_80,REDEEM,NNP,LOYALTY
61,4_80,1000242,CD,LOYALTY
61,4_80,75,CD,LOYALTY
61,4_80,BALANCE,NNP,BALANCE
61,4_80,0,CD,BALANCE
61,4_80,Date,NNP,DATE
61,4_80,:,:,DATE
61,4_80,23/03/2019,CD,DATE
61,4_80,Time,NN,TIME
61,4_80,:,:,TIME
61,4_80,9:33:02,CD,TIME
61,4_80,LOYALTY,NNP,EXTRA
61,4_80,DETAILS,NNP,EXTRA
61,4_80,REF,NNP,EXTRA
61,4_80,NO,NNP,EXTRA
61,4_80,:,:,EXTRA
61,4_80,1000242,CD,EXTRA
61,4_80,NAME,NN,EXTRA
61,4_80,ON,NNP,EXTRA
61,4_80,CARD,NNP,EXTRA
61,4_80,:,:,EXTRA
61,4_80,K.CHANTHIRAKUMAR,NNP,EXTRA
61,4_80,BALANCE,NNP,EXTRA
61,4_80,:272.61,NNP,EXTRA
61,4_80,EARNS,NNP,EXTRA
61,4_80,:,:,EXTRA
61,4_80,0.36,CD,EXTRA
61,4_80,REDEEM75.00,NNP,EXTRA
61,4_80,ACC,NNP,EXTRA
61,4_80,BALANCE,NNP,EXTRA
61,4_80,:,:,EXTRA
61,4_80,198.99,CD,EXTRA
61,4_80,Thank,NNP,EXTRA
61,4_80,You,PRP,EXTRA
61,4_80,COme,NNP,EXTRA
61,4_80,Again,NNP,EXTRA
61,4_80,No,NNP,EXTRA
61,4_80,cash,NN,EXTRA
61,4_80,refund,NN,EXTRA
61,4_80,for,IN,EXTRA
61,4_80,software,NN,EXTRA
61,4_80,info,NN,EXTRA
61,4_80,759667588,CD,EXTRA
61,4_80,System,NN,EXTRA
61,4_80,by,IN,EXTRA
61,4_80,Sarasa,NNP,EXTRA
61,4_80,tel,NN,EXTRA
61,4_80,:,:,EXTRA
61,4_80,117,CD,EXTRA
61,4_80,455,CD,EXTRA
61,4_80,400,CD,EXTRA
62,4_57,﻿Family,RB,SHOP_NAME
62,4_57,Mart,NNP,SHOP_NAME
62,4_57,Northway,NNP,SHOP_NAME
62,4_57,#,#,SHOP_ADDRESS
62,4_57,184,CD,SHOP_ADDRESS
62,4_57,",",",",SHOP_ADDRESS
62,4_57,Palaly,NNP,SHOP_ADDRESS
62,4_57,Road,NNP,SHOP_ADDRESS
62,4_57,Thirunelveli,NNP,SHOP_ADDRESS
62,4_57,Tp:0212226002,NNP,TELEPHONE_NUMBER
62,4_57,CASHIER,NNP,CASHIER
62,4_57,:,:,CASHIER
62,4_57,SINTHUJA,NNP,CASHIER
62,4_57,SALESMAN,NNP,CASHIER
62,4_57,:0,NNP,CASHIER
62,4_57,UNIT,NNP,CASHIER
62,4_57,:3,NNP,CASHIER
62,4_57,INVOICE,NNP,INVOICE_NUMBER
